seq;freq_ratio;harmonic;amp_ratio;track;freq;amp;newflag;;;
321;10.9921;11;0.177595;10;855.338;0.0399539;0;;;
321;2.99796;3;0.519196;11;233.284;0.116805;0;;;
321;5.99597;6;0.207109;12;466.571;0.0465938;0;;;
321;1;1;1;13;77.8141;0.224973;0;;;
321;3.9959;4;0.559822;14;310.937;0.125945;0;;;
321;9.99683;10;0.0511511;15;777.895;0.0115076;0;;;
321;15.9911;16;0.0150362;16;1244.33;0.00338274;0;;;
321;7.9911;8;0.127834;17;621.821;0.0287592;0;;;
321;11.9906;12;0.0295577;18;933.034;0.00664966;0;;;
321;10.4667;-1;0.00142194;19;814.453;0.000319896;0;;;
322;14.9799;15;0.0189117;0;1166.01;0.00426687;0;;;
322;18.9868;19;0.00472262;1;1477.91;0.00106552;0;;;
322;12.9914;13;0.0063265;2;1011.23;0.00142739;0;;;
322;4.99392;5;0.537546;3;388.72;0.121281;0;;;
322;16.9848;17;0.0104701;4;1322.08;0.00236227;0;;;
322;1.9971;2;0.292058;5;155.452;0.0658942;0;;;
322;8.9892;9;0.399455;6;699.708;0.0901253;0;;;
322;6.99336;7;0.257124;7;544.354;0.0580124;0;;;
322;13.9945;14;0.00334886;8;1089.32;0.000755573;1;;;
322;0.588406;-1;0.0134959;9;45.8008;0.00304494;0;;;
322;10.9901;11;0.177459;10;855.453;0.0400384;0;;;
322;2.99694;3;0.519119;11;233.278;0.117124;0;;;
322;5.99416;6;0.207405;12;466.578;0.0467949;0;;;
322;1;1;1;13;77.8387;0.225621;0;;;
322;3.99532;4;0.55774;14;310.991;0.125838;0;;;
322;9.99392;10;0.051198;15;777.915;0.0115513;0;;;
322;15.9885;16;0.0150963;16;1244.52;0.00340604;0;;;
322;7.99154;8;0.127971;17;622.051;0.0288728;0;;;
322;11.9867;12;0.0292192;18;933.028;0.00659244;0;;;
322;10.3128;-1;0.00367664;19;802.734;0.000829526;0;;;
323;14.9899;15;0.0188029;0;1166.17;0.00425243;0;;;
323;18.9948;19;0.00470022;1;1477.74;0.00106299;0;;;
323;12.9794;13;0.00649959;2;1009.76;0.00146993;0;;;
323;4.99688;5;0.537349;3;388.743;0.121526;0;;;
323;16.9946;17;0.0106255;4;1322.13;0.00240304;0;;;
323;1.99876;2;0.290947;5;155.498;0.0658;0;;;
323;8.99478;9;0.398552;6;699.768;0.0901358;0;;;
323;6.9986;7;0.25615;7;544.47;0.0579303;0;;;
323;14.0003;14;0.00335626;8;1089.19;0.000759045;0;;;
323;22.9817;23;0.00257531;9;1787.91;0.000582426;1;;;
323;10.9968;11;0.177396;10;855.522;0.0401195;0;;;
323;2.99919;3;0.518579;11;233.328;0.117281;0;;;
323;5.99831;6;0.207375;12;466.651;0.0468996;0;;;
323;1;1;1;13;77.7971;0.226158;0;;;
323;3.99738;4;0.555818;14;310.985;0.125703;0;;;
323;9.99695;10;0.0510381;15;777.734;0.0115427;0;;;
323;15.9982;16;0.0151261;16;1244.61;0.00342089;0;;;
323;7.9965;8;0.127663;17;622.104;0.028872;0;;;
323;11.9983;12;0.0289991;18;933.432;0.00655837;0;;;
323;10.345;-1;0.00293416;19;804.807;0.000663584;0;;;
324;14.9934;15;0.018754;0;1166.18;0.00425195;0;;;
324;18.9971;19;0.00468567;1;1477.59;0.00106234;0;;;
324;12.9945;13;0.00636705;2;1010.71;0.00144355;0;;;
324;4.99802;5;0.537065;3;388.745;0.121764;0;;;
324;17.0003;17;0.0107405;4;1322.28;0.00243512;0;;;
324;1.99945;2;0.289967;5;155.517;0.0657419;0;;;
324;8.99757;9;0.397739;6;699.83;0.0901761;0;;;
324;6.99945;7;0.255451;7;544.416;0.0579164;0;;;
324;14.0084;14;0.00333901;8;1089.57;0.000757026;0;;;
324;2.48678;-1;0.00707579;9;193.421;0.00160424;1;;;
324;11.0002;11;0.177269;10;855.591;0.0401909;0;;;
324;3.00098;3;0.517808;11;233.416;0.117399;0;;;
324;6.00075;6;0.207185;12;466.737;0.0469733;0;;;
324;1;1;1;13;77.7798;0.226722;0;;;
324;3.99874;4;0.553817;14;311.022;0.125563;0;;;
324;9.99859;10;0.0507631;15;777.689;0.0115091;0;;;
324;16.003;16;0.0151605;16;1244.71;0.00343723;0;;;
324;7.99767;8;0.1272;17;622.058;0.028839;0;;;
324;12.0011;12;0.028624;18;933.442;0.0064897;0;;;
324;10.4713;-1;0.000869732;19;814.453;0.000197188;0;;;
325;14.9945;15;0.0187624;0;1166.29;0.00426592;0;;;
325;18.9951;19;0.00467157;1;1477.46;0.00106215;0;;;
325;12.9877;13;0.00632998;2;1010.2;0.00143922;0;;;
325;4.99817;5;0.536478;3;388.764;0.121976;0;;;
325;16.9995;17;0.0108763;4;1322.24;0.0024729;0;;;
325;2.00219;2;0.288399;5;155.733;0.0655719;0;;;
325;8.9978;9;0.396607;6;699.86;0.0901747;0;;;
325;7.00041;7;0.254328;7;544.501;0.0578254;0;;;
325;14.0148;14;0.00332897;8;1090.09;0.000756891;0;;;
325;2.53463;-1;0.0059492;9;197.147;0.00135264;0;;;
325;11.001;11;0.176992;10;855.675;0.0402419;0;;;
325;2.99968;3;0.51805;11;233.319;0.117787;0;;;
325;6.00001;6;0.207557;12;466.688;0.0471913;0;;;
325;1;1;1;13;77.7813;0.227365;0;;;
325;3.99909;4;0.551795;14;311.054;0.125459;0;;;
325;10.004;10;0.0504834;15;778.127;0.0114782;0;;;
325;16.0029;16;0.0151638;16;1244.73;0.00344773;0;;;
325;7.99922;8;0.12674;17;622.19;0.0288163;0;;;
325;11.9995;12;0.0285354;18;933.34;0.00648797;0;;;
325;11.7368;-1;0.00290775;19;912.902;0.000661122;1;;;
326;15.0062;15;0.018853;0;1166.5;0.00429406;0;;;
326;19.0098;19;0.00467636;1;1477.71;0.00106511;0;;;
326;12.9936;13;0.00653001;2;1010.04;0.00148731;0;;;
326;5.00181;5;0.536863;3;388.812;0.122279;0;;;
326;17.0086;17;0.0110256;4;1322.15;0.00251125;0;;;
326;2.00342;2;0.287808;5;155.734;0.0655526;0;;;
326;9.00384;9;0.396217;6;699.907;0.0902443;0;;;
326;7.00413;7;0.253899;7;544.461;0.0578292;0;;;
326;14.0319;14;0.00331031;8;1090.76;0.000753973;0;;;
326;2.41206;-1;0.00554324;9;187.5;0.00126256;0;;;
326;11.0076;11;0.176908;10;855.672;0.0402935;0;;;
326;3.00283;3;0.517151;11;233.423;0.117789;0;;;
326;6.00529;6;0.207033;12;466.817;0.0471549;0;;;
326;1;1;1;13;77.7343;0.227765;0;;;
326;4.0014;4;0.550304;14;311.046;0.12534;0;;;
326;10.0112;10;0.0501875;15;778.21;0.0114309;0;;;
326;16.013;16;0.0151721;16;1244.76;0.00345567;0;;;
326;8.00411;8;0.126282;17;622.194;0.0287626;0;;;
326;11.999;12;0.0286009;18;932.735;0.00651427;0;;;
326;11.782;-1;0.00306502;19;915.863;0.000698103;0;;;
327;15.0096;15;0.018989;0;1166.72;0.00433561;0;;;
327;19.0084;19;0.00465687;1;1477.56;0.00106327;0;;;
327;12.988;13;0.00664712;2;1009.58;0.00151769;0;;;
327;5.00201;5;0.536271;3;388.816;0.122443;0;;;
327;17.0092;17;0.011112;4;1322.16;0.00253712;0;;;
327;2.00133;2;0.287601;5;155.568;0.0656658;0;;;
327;9.00451;9;0.3952;6;699.939;0.0902331;0;;;
327;7.00417;7;0.253018;7;544.448;0.0577696;0;;;
327;8.3377;-1;0.00425839;8;648.107;0.000972285;1;;;
327;2.63866;-1;0.00305869;9;205.108;0.000698367;0;;;
327;11.0089;11;0.176465;10;855.748;0.0402909;0;;;
327;3.00283;3;0.516381;11;233.416;0.117901;0;;;
327;6.00431;6;0.207436;12;466.727;0.0473623;0;;;
327;1;1;1;13;77.732;0.228322;0;;;
327;4.0019;4;0.548632;14;311.076;0.125265;0;;;
327;10.0126;10;0.0497454;15;778.299;0.011358;0;;;
327;16.0149;16;0.0151673;16;1244.87;0.00346302;0;;;
327;8.00383;8;0.125421;17;622.154;0.0286364;0;;;
327;12.012;12;0.0277791;18;933.715;0.00634258;0;;;
327;9.72391;-1;0.00339942;19;755.859;0.000776163;1;;;
328;15.0178;15;0.0191863;0;1166.88;0.0043872;0;;;
328;19.016;19;0.00464494;1;1477.53;0.00106213;0;;;
328;12.9909;13;0.00678052;2;1009.38;0.00155046;0;;;
328;5.00442;5;0.536306;3;388.84;0.122634;0;;;
328;17.0146;17;0.0112151;4;1322.03;0.00256448;0;;;
328;2.00339;2;0.286821;5;155.662;0.0655857;0;;;
328;9.00813;9;0.394573;6;699.926;0.0902245;0;;;
328;7.00788;7;0.252489;7;544.507;0.0577351;0;;;
328;8.34844;-1;0.00383464;8;648.669;0.000876845;0;;;
328;11.7641;-1;0.00148029;9;914.062;0.00033849;1;;;
328;11.0131;11;0.176213;10;855.713;0.0402936;0;;;
328;3.00458;3;0.515932;11;233.454;0.117975;0;;;
328;6.00803;6;0.207072;12;466.82;0.0473499;0;;;
328;1;1;1;13;77.6993;0.228664;0;;;
328;4.00335;4;0.547426;14;311.058;0.125177;0;;;
328;10.0222;10;0.049039;15;778.715;0.0112134;0;;;
328;16.0225;16;0.0151271;16;1244.94;0.00345902;0;;;
328;8.01055;8;0.125655;17;622.414;0.0287328;0;;;
328;12.0229;12;0.027773;18;934.171;0.00635068;0;;;
328;9.728;-1;0.00354973;19;755.859;0.000811695;0;;;
329;15.0207;15;0.0194143;0;1167;0.0044467;0;;;
329;19.0154;19;0.00462178;1;1477.36;0.00105858;0;;;
329;12.9918;13;0.00692545;2;1009.37;0.00158622;0;;;
329;5.00499;5;0.536083;3;388.852;0.122786;0;;;
329;17.0144;17;0.0112675;4;1321.9;0.00258074;0;;;
329;2.00392;2;0.286003;5;155.69;0.0655069;0;;;
329;9.00948;9;0.394192;6;699.972;0.0902867;0;;;
329;7.00767;7;0.252041;7;544.446;0.057728;0;;;
329;10.5024;-1;0.00125839;8;815.961;0.000288225;1;;;
329;11.7644;-1;0.00247579;9;914.006;0.000567062;0;;;
329;11.0145;11;0.175812;10;855.751;0.0402684;0;;;
329;3.00528;3;0.515402;11;233.489;0.118049;0;;;
329;6.00853;6;0.207037;12;466.82;0.0474203;0;;;
329;1;1;1;13;77.6928;0.229043;0;;;
329;4.00389;4;0.546281;14;311.073;0.125122;0;;;
329;10.0134;10;0.0490633;15;777.967;0.0112376;0;;;
329;16.0255;16;0.0150922;16;1245.07;0.00345676;0;;;
329;8.00944;8;0.124869;17;622.276;0.0286002;0;;;
329;12.0241;12;0.0276548;18;934.19;0.00633413;0;;;
329;14.0475;14;0.00329216;19;1091.39;0.000754045;1;;;
330;15.0211;15;0.0196693;0;1167.1;0.00451144;0;;;
330;19.0178;19;0.00460608;1;1477.64;0.00105647;0;;;
330;12.9898;13;0.00705658;2;1009.27;0.00161853;0;;;
330;5.00469;5;0.535608;3;388.853;0.122849;0;;;
330;17.0122;17;0.0112883;4;1321.81;0.00258913;0;;;
330;2.00423;2;0.285227;5;155.724;0.0654209;0;;;
330;9.00904;9;0.393594;6;699.982;0.0902763;0;;;
330;7.00848;7;0.25144;7;544.543;0.0576713;0;;;
330;10.543;-1;0.00138672;8;819.169;0.000318063;0;;;
330;23.0157;23;0.00257329;9;1788.27;0.00059022;1;;;
330;11.0145;11;0.175507;10;855.801;0.0402549;0;;;
330;3.0047;3;0.515028;11;233.458;0.118129;0;;;
330;6.0076;6;0.207234;12;466.777;0.047532;0;;;
330;1;1;1;13;77.6977;0.229364;0;;;
330;4.00382;4;0.545384;14;311.087;0.125092;0;;;
330;10.0163;10;0.048763;15;778.243;0.0111845;0;;;
330;16.0227;16;0.0149369;16;1244.93;0.00342599;0;;;
330;8.01002;8;0.124433;17;622.36;0.0285405;0;;;
330;12.0184;12;0.0271444;18;933.799;0.00622596;0;;;
330;14.0375;14;0.00327327;19;1090.68;0.000750771;0;;;
331;15.0268;15;0.0199514;0;1167.19;0.00457801;0;;;
331;19.0259;19;0.0045868;1;1477.82;0.00105248;0;;;
331;13.0017;13;0.00723543;2;1009.89;0.00166023;0;;;
331;5.00652;5;0.535993;3;388.876;0.122988;0;;;
331;17.0173;17;0.0112883;4;1321.8;0.0025902;0;;;
331;2.00502;2;0.284672;5;155.738;0.0653204;0;;;
331;9.01221;9;0.393582;6;700.014;0.0903107;0;;;
331;7.00983;7;0.251529;7;544.482;0.0577153;0;;;
331;10.4855;-1;0.00184329;8;814.453;0.000422959;0;;;
331;0.535945;-1;0.00694281;9;41.629;0.00159309;1;;;
331;11.017;11;0.175355;10;855.732;0.0402367;0;;;
331;3.00669;3;0.514483;11;233.541;0.118052;0;;;
331;6.01048;6;0.206991;12;466.858;0.0474958;0;;;
331;1;1;1;13;77.6739;0.229458;0;;;
331;4.00505;4;0.544983;14;311.088;0.125051;0;;;
331;10.0235;10;0.0485227;15;778.562;0.0111339;0;;;
331;16.0278;16;0.0148429;16;1244.94;0.00340582;0;;;
331;8.01147;8;0.12395;17;622.283;0.0284412;0;;;
331;12.023;12;0.0270545;18;933.876;0.00620789;0;;;
331;5.57929;-1;0.00577497;19;433.365;0.00132511;1;;;
332;15.0255;15;0.0202034;0;1167.26;0.00463918;0;;;
332;19.025;19;0.00456385;1;1477.96;0.00104796;0;;;
332;12.9968;13;0.00730126;2;1009.66;0.00167654;0;;;
332;5.00569;5;0.53553;3;388.868;0.12297;0;;;
332;17.0132;17;0.0112993;4;1321.68;0.00259457;0;;;
332;2.00542;2;0.283822;5;155.791;0.0651722;0;;;
332;9.01104;9;0.393055;6;700.025;0.0902544;0;;;
332;7.00902;7;0.251231;7;544.497;0.0576884;0;;;
332;10.531;-1;0.00154507;8;818.103;0.000354785;0;;;
332;0.497183;-2;0.00644604;9;38.6238;0.00148016;0;;;
332;11.017;11;0.174992;10;855.855;0.0401823;0;;;
332;3.00498;3;0.51472;11;233.443;0.118192;0;;;
332;6.0082;6;0.207393;12;466.749;0.0476222;0;;;
332;1;1;1;13;77.6852;0.229623;0;;;
332;4.0046;4;0.544565;14;311.099;0.125045;0;;;
332;10.0183;10;0.0482839;15;778.277;0.0110871;0;;;
332;16.0215;16;0.0146231;16;1244.63;0.00335781;0;;;
332;8.01176;8;0.123643;17;622.396;0.0283913;0;;;
332;12.0193;12;0.0268897;18;933.72;0.00617449;0;;;
332;14.0434;14;0.00328263;19;1090.96;0.000753768;1;;;
333;15.0289;15;0.0204577;0;1167.31;0.00469531;0;;;
333;19.0296;19;0.00454855;1;1478.05;0.00104395;0;;;
333;12.9999;13;0.00736616;2;1009.72;0.00169063;0;;;
333;5.00702;5;0.536161;3;388.901;0.123056;0;;;
333;17.0135;17;0.0113439;4;1321.46;0.00260358;0;;;
333;2.00568;2;0.283661;5;155.784;0.0651039;0;;;
333;9.01296;9;0.393181;6;700.048;0.0902402;0;;;
333;7.0105;7;0.2515;7;544.514;0.0577226;0;;;
333;23.0293;23;0.00249952;8;1788.71;0.000573672;1;;;
333;21.0275;21;0.00236445;9;1633.23;0.000542672;1;;;
333;11.0183;11;0.174905;10;855.806;0.0401429;0;;;
333;3.0063;3;0.514344;11;233.503;0.118049;0;;;
333;6.01078;6;0.206998;12;466.864;0.0475088;0;;;
333;1;1;1;13;77.6712;0.229513;0;;;
333;4.0053;4;0.544704;14;311.097;0.125017;0;;;
333;10.0191;10;0.0480359;15;778.199;0.0110249;0;;;
333;16.0245;16;0.014512;16;1244.64;0.0033307;0;;;
333;8.01357;8;0.123319;17;622.424;0.0283032;0;;;
333;12.0196;12;0.0267795;18;933.581;0.00614625;0;;;
333;14.0504;14;0.00331656;19;1091.31;0.000761195;0;;;
334;15.0252;15;0.020651;0;1167.31;0.00473823;0;;;
334;19.0279;19;0.00454613;1;1478.28;0.00104308;0;;;
334;12.9952;13;0.0073856;2;1009.6;0.00169458;0;;;
334;5.00586;5;0.536121;3;388.906;0.123009;0;;;
334;17.0099;17;0.0112948;4;1321.5;0.00259151;0;;;
334;2.00503;2;0.283268;5;155.771;0.064994;0;;;
334;9.01088;9;0.392915;6;700.056;0.0901516;0;;;
334;7.00848;7;0.251565;7;544.49;0.05772;0;;;
334;5.56721;-1;0.0060012;8;432.517;0.00137693;1;;;
334;9.67829;-1;0.00293906;9;751.907;0.000674348;1;;;
334;11.0163;11;0.174773;10;855.859;0.0401006;0;;;
334;3.0051;3;0.514576;11;233.467;0.118066;0;;;
334;6.00956;6;0.206728;12;466.883;0.0474324;0;;;
334;1;1;1;13;77.6901;0.229443;0;;;
334;4.00457;4;0.544885;14;311.115;0.12502;0;;;
334;10.0156;10;0.0480341;15;778.116;0.0110211;0;;;
334;16.0175;16;0.0143015;16;1244.4;0.00328138;0;;;
334;8.01159;8;0.122962;17;622.421;0.0282127;0;;;
334;12.0191;12;0.0268029;18;933.765;0.00614974;0;;;
334;14.0403;14;0.00331148;19;1090.79;0.000759796;0;;;
335;15.0223;15;0.0208241;0;1167.31;0.00477321;0;;;
335;19.0238;19;0.00453134;1;1478.25;0.00103865;0;;;
335;12.998;13;0.00745685;2;1010.01;0.00170922;0;;;
335;5.0048;5;0.536325;3;388.9;0.122934;0;;;
335;17.0058;17;0.0112888;4;1321.45;0.00258756;0;;;
335;2.00478;2;0.28301;5;155.782;0.0648701;0;;;
335;9.00942;9;0.393094;6;700.081;0.0901032;0;;;
335;7.00862;7;0.251684;7;544.608;0.0576899;0;;;
335;5.59501;-1;0.00591596;8;434.762;0.00135603;0;;;
335;9.66691;-1;0.00283849;9;751.171;0.000650626;0;;;
335;11.0141;11;0.174833;10;855.858;0.0400745;0;;;
335;3.00432;3;0.514667;11;233.452;0.11797;0;;;
335;6.00794;6;0.207021;12;466.849;0.0474524;0;;;
335;1;1;1;13;77.7054;0.229215;0;;;
335;4.00392;4;0.545479;14;311.127;0.125032;0;;;
335;10.007;10;0.0486412;15;777.601;0.0111493;0;;;
335;16.0149;16;0.0141676;16;1244.45;0.00324743;0;;;
335;8.01033;8;0.122626;17;622.446;0.0281079;0;;;
335;12.0092;12;0.0266453;18;933.184;0.00610752;0;;;
335;11.5264;-1;0.00248918;19;895.665;0.000570557;1;;;
336;15.0169;15;0.0209169;0;1167.17;0.00478743;0;;;
336;19.0213;19;0.00453423;1;1478.41;0.00103779;0;;;
336;13.0021;13;0.0077054;2;1010.58;0.0017636;0;;;
336;5.00393;5;0.537232;3;388.925;0.122961;0;;;
336;16.996;17;0.0113261;4;1321;0.0025923;0;;;
336;2.0038;2;0.283077;5;155.743;0.0647902;0;;;
336;9.0077;9;0.39347;6;700.115;0.090057;0;;;
336;7.00632;7;0.252185;7;544.559;0.0577198;0;;;
336;5.57116;-1;0.00653972;8;433.013;0.0014968;0;;;
336;0.452322;-1;0.00566256;9;35.1562;0.00129604;1;;;
336;11.0115;11;0.174985;10;855.857;0.0400503;0;;;
336;3.00404;3;0.51484;11;233.486;0.117836;0;;;
336;6.00534;6;0.207784;12;466.759;0.0475574;0;;;
336;1;1;1;13;77.724;0.228879;0;;;
336;4.00316;4;0.546317;14;311.142;0.12504;0;;;
336;10.0111;10;0.0480246;15;778.1;0.0109918;0;;;
336;16.0088;16;0.0139776;16;1244.27;0.00319917;0;;;
336;8.00794;8;0.12232;17;622.409;0.0279966;0;;;
336;12.0047;12;0.0266589;18;933.053;0.00610167;0;;;
336;11.5004;-1;0.00265459;19;893.861;0.000607579;0;;;
337;15.0109;15;0.0209617;0;1167.11;0.00479109;0;;;
337;19.0144;19;0.00453419;1;1478.39;0.00103635;0;;;
337;13.0133;13;0.00758528;2;1011.8;0.00173372;0;;;
337;5.002;5;0.537247;3;388.911;0.122795;0;;;
337;16.9976;17;0.0111794;4;1321.58;0.0025552;0;;;
337;2.00323;2;0.282878;5;155.753;0.0646556;0;;;
337;9.00488;9;0.393619;6;700.139;0.0899669;0;;;
337;7.00455;7;0.252328;7;544.611;0.0576731;0;;;
337;14.0301;14;0.00342509;8;1090.85;0.000782852;1;;;
337;0.435047;-1;0.00571539;9;33.8254;0.00130633;0;;;
337;11.0083;11;0.175002;10;855.909;0.0399991;0;;;
337;3.00175;3;0.51564;11;233.389;0.117857;0;;;
337;6.00241;6;0.20798;12;466.694;0.0475368;0;;;
337;1;1;1;13;77.751;0.228564;0;;;
337;4.00183;4;0.547254;14;311.147;0.125083;0;;;
337;10.0055;10;0.0482429;15;777.936;0.0110266;0;;;
337;16.0048;16;0.0138616;16;1244.39;0.00316826;0;;;
337;8.00528;8;0.122046;17;622.419;0.0278954;0;;;
337;12.0076;12;0.0267327;18;933.606;0.00611013;0;;;
337;11.6258;-1;0.00226225;19;903.917;0.000517069;0;;;
338;15.0095;15;0.0209719;0;1167.07;0.00478286;0;;;
338;19.0153;19;0.004567;1;1478.54;0.00104156;0;;;
338;13.0056;13;0.00784351;2;1011.25;0.0017888;0;;;
338;5.00214;5;0.53842;3;388.942;0.122793;0;;;
338;16.9916;17;0.0111935;4;1321.18;0.00255281;0;;;
338;2.00277;2;0.283216;5;155.726;0.0645905;0;;;
338;9.00472;9;0.394243;6;700.164;0.0899114;0;;;
338;7.00417;7;0.253042;7;544.611;0.057709;0;;;
338;14.0279;14;0.00347085;8;1090.74;0.000791567;0;;;
338;7.5314;-1;0.00240906;9;585.605;0.000549413;1;;;
338;11.0067;11;0.175201;10;855.83;0.0399566;0;;;
338;3.0023;3;0.5158;11;233.445;0.117634;0;;;
338;6.00349;6;0.207617;12;466.803;0.0473494;0;;;
338;1;1;1;13;77.7552;0.228061;0;;;
338;4.00173;4;0.548524;14;311.155;0.125097;0;;;
338;10.0064;10;0.0483037;15;778.046;0.0110162;0;;;
338;16.0023;16;0.0136812;16;1244.26;0.00312014;0;;;
338;8.0046;8;0.121923;17;622.399;0.027806;0;;;
338;12.0133;12;0.0268544;18;934.095;0.00612445;0;;;
338;11.3789;-1;0.0037519;19;884.766;0.000855663;0;;;
339;15.0026;15;0.0209148;0;1167.03;0.00476216;0;;;
339;19.0073;19;0.00459573;1;1478.56;0.00104642;0;;;
339;13.007;13;0.0078544;2;1011.8;0.00178839;0;;;
339;5.00022;5;0.539052;3;388.963;0.122738;0;;;
339;16.991;17;0.0110172;4;1321.72;0.00250854;0;;;
339;2.00128;2;0.283436;5;155.678;0.0645364;0;;;
339;9.00073;9;0.394242;6;700.158;0.0897662;0;;;
339;6.99994;7;0.253249;7;544.518;0.0576631;0;;;
339;6.47786;-1;0.00046542;8;503.906;0.000105973;1;;;
339;7.38174;-1;0.00241385;9;574.219;0.000549616;0;;;
339;11.0031;11;0.175269;10;855.924;0.0399076;0;;;
339;3.00004;3;0.516589;11;233.37;0.117624;0;;;
339;5.99984;6;0.208217;12;466.722;0.0474096;0;;;
339;1;1;1;13;77.7891;0.227693;0;;;
339;4.00028;4;0.549658;14;311.178;0.125153;0;;;
339;9.9971;10;0.048546;15;777.665;0.0110536;0;;;
339;15.9963;16;0.013534;16;1244.34;0.00308159;0;;;
339;8.0039;8;0.121638;17;622.616;0.0276962;0;;;
339;12.0034;12;0.0268737;18;933.731;0.00611895;0;;;
339;10.3947;-1;0.00237277;19;808.594;0.000540263;1;;;
340;15.0007;15;0.0208184;0;1166.88;0.00472919;0;;;
340;19.0086;19;0.00464365;1;1478.65;0.00105487;0;;;
340;13.0062;13;0.0079543;2;1011.73;0.00180693;0;;;
340;5.00033;5;0.540019;3;388.968;0.122673;0;;;
340;16.9917;17;0.0109422;4;1321.76;0.00248569;0;;;
340;2.00131;2;0.283729;5;155.679;0.064453;0;;;
340;9.00107;9;0.394962;6;700.179;0.0897213;0;;;
340;7.00078;7;0.253901;7;544.58;0.0576773;0;;;
340;6.32726;-1;0.00544364;8;492.188;0.0012366;0;;;
340;0.150649;-1;0.00263074;9;11.7188;0.000597611;1;;;
340;11.0024;11;0.175514;10;855.857;0.0398704;0;;;
340;3.00026;3;0.516794;11;233.386;0.117397;0;;;
340;6.00149;6;0.2082;12;466.846;0.0472955;0;;;
340;1;1;1;13;77.7884;0.227164;0;;;
340;4.00033;4;0.551103;14;311.18;0.125191;0;;;
340;10.0006;10;0.04868;15;777.928;0.0110584;0;;;
340;15.9965;16;0.0133774;16;1244.34;0.00303886;0;;;
340;8.00261;8;0.121409;17;622.51;0.0275799;0;;;
340;12.0027;12;0.0269313;18;933.672;0.00611783;0;;;
340;14.0141;14;0.00354968;19;1090.13;0.00080636;1;;;
341;14.9924;15;0.0206758;0;1166.75;0.00468886;0;;;
341;19;19;0.00469188;1;1478.64;0.00106402;0;;;
341;12.9982;13;0.00806657;2;1011.57;0.00182933;0;;;
341;4.99816;5;0.540879;3;388.973;0.12266;0;;;
341;16.9859;17;0.0108267;4;1321.9;0.00245527;0;;;
341;1.99959;2;0.284255;5;155.614;0.0644633;0;;;
341;8.99715;9;0.395335;6;700.188;0.089654;0;;;
341;6.99736;7;0.254065;7;544.557;0.0576168;0;;;
341;6.475;-1;0.00188913;8;503.906;0.000428416;0;;;
341;9.58587;-1;0.00214853;9;746.004;0.000487243;1;;;
341;10.9976;11;0.17557;10;855.871;0.0398158;0;;;
341;2.99897;3;0.516905;11;233.39;0.117224;0;;;
341;5.99741;6;0.208315;12;466.739;0.0472415;0;;;
341;1;1;1;13;77.8233;0.22678;0;;;
341;3.99894;4;0.552218;14;311.211;0.125232;0;;;
341;9.99481;10;0.0489476;15;777.829;0.0111003;0;;;
341;15.9897;16;0.013236;16;1244.37;0.00300164;0;;;
341;7.99888;8;0.121116;17;622.499;0.0274666;0;;;
341;11.9966;12;0.0269848;18;933.613;0.0061196;0;;;
341;14.0047;14;0.00358722;19;1089.89;0.000813508;0;;;
342;14.9863;15;0.0205114;0;1166.63;0.00464428;0;;;
342;18.9949;19;0.00475416;1;1478.68;0.00107646;0;;;
342;13.0092;13;0.00793816;2;1012.72;0.0017974;0;;;
342;4.99652;5;0.541444;3;388.961;0.122596;0;;;
342;16.9821;17;0.010721;4;1322;0.0024275;0;;;
342;1.99888;2;0.284359;5;155.606;0.064386;0;;;
342;8.99357;9;0.396079;6;700.116;0.0896821;0;;;
342;6.9969;7;0.253885;7;544.683;0.0574858;0;;;
342;6.38039;-1;0.00500172;8;496.69;0.00113251;0;;;
342;9.56877;-1;0.00215492;9;744.894;0.000487927;0;;;
342;10.9945;11;0.175545;10;855.88;0.0397477;0;;;
342;2.99741;3;0.51713;11;233.338;0.117091;0;;;
342;5.99355;6;0.208937;12;466.576;0.0473086;0;;;
342;1;1;1;13;77.8464;0.226425;0;;;
342;3.99767;4;0.553262;14;311.204;0.125272;0;;;
342;9.99737;10;0.0485189;15;778.259;0.0109859;0;;;
342;15.9848;16;0.0131014;16;1244.36;0.00296647;0;;;
342;7.99636;8;0.120833;17;622.487;0.0273596;0;;;
342;11.9941;12;0.0271159;18;933.693;0.00613971;0;;;
342;13.9976;14;0.00362852;19;1089.67;0.000821588;0;;;
343;14.9882;15;0.0203402;0;1166.68;0.00459645;0;;;
343;5.55138;-1;0.00592285;1;432.118;0.00133844;1;;;
343;12.9998;13;0.00810728;2;1011.9;0.00183207;0;;;
343;4.99685;5;0.542618;3;388.953;0.12262;0;;;
343;16.9851;17;0.0106168;4;1322.11;0.00239918;0;;;
343;1.99879;2;0.284804;5;155.585;0.0643598;0;;;
343;8.99555;9;0.396503;6;700.21;0.0896013;0;;;
343;6.9961;7;0.254575;7;544.574;0.0575286;0;;;
343;0.20152;-5;0.00470888;8;15.6862;0.00106411;1;;;
343;9.56536;-1;0.00211905;9;744.564;0.000478862;0;;;
343;10.9948;11;0.175554;10;855.828;0.0396716;0;;;
343;2.99845;3;0.516877;11;233.398;0.116803;0;;;
343;5.99663;6;0.208385;12;466.775;0.0470906;0;;;
343;1;1;1;13;77.8396;0.225979;0;;;
343;3.99803;4;0.554319;14;311.205;0.125264;0;;;
343;9.99837;10;0.0486678;15;778.269;0.0109979;0;;;
