seq;freq_ratio;hamonic;amp_ratio;track;freq;amp;newflag
326;9.00844;9;0.000313694;9;1055.55;5.61551E-006;0
326;11.074;11;0.000465625;18;1297.57;8.33526E-006;0
327;0.101852;-10;0.0250715;1;11.9379;0.000445439;0
327;0.449922;-1;0.0215345;4;52.7344;0.000382599;0
327;1;1;1;6;117.208;0.0177668;0
327;1.99292;2;0.0675469;2;233.585;0.00120009;0
327;2.30789;-1;0.00491878;12;270.503;8.73909E-005;0
327;2.39958;-1;0.00399055;0;281.25;7.08992E-005;1
327;2.56336;-1;0.00228591;8;300.446;4.06131E-005;0
327;2.98623;3;0.0985291;17;350.01;0.00175054;0
327;3.5721;-1;0.000440304;11;418.678;7.82277E-006;0
327;3.79934;-1;0.000583741;9;445.312;1.03712E-005;1
327;3.98966;4;0.00853216;5;467.62;0.000151589;0
327;4.2829;-1;0.000300868;13;501.989;5.34545E-006;0
327;4.99736;5;0.008316;14;585.73;0.000147748;0
327;5.26053;-1;0.000539802;19;616.576;9.59054E-006;0
327;5.54214;-1;0.000194815;15;649.582;3.46124E-006;1
327;5.78742;-1;0.000332469;7;678.331;5.90689E-006;0
327;5.9901;6;0.00231383;16;702.087;4.11093E-005;0
327;6.96435;7;0.00149432;3;816.276;2.65492E-005;0
327;7.94279;8;0.00162109;10;930.957;2.88015E-005;0
327;11.0805;11;0.00046886;18;1298.72;8.33012E-006;0
328;0.095753;-1;0.0242675;1;11.2261;0.000428077;0
328;0.4996;-2;0.0286154;4;58.5729;0.000504775;0
328;0.749666;-1;0.00675724;0;87.8906;0.000119197;1
328;1;1;1;6;117.24;0.01764;0
328;1.54931;-1;0.00134692;11;181.641;2.37596E-005;1
328;1.99283;2;0.0667347;2;233.638;0.0011772;0
328;2.23596;-1;0.0030262;12;262.143;0.000053382;0
328;2.67081;-1;0.00157847;8;313.125;2.78442E-005;0
328;2.98562;3;0.0996344;17;350.033;0.00175755;0
328;3.74833;-1;0.000740476;9;439.453;0.000013062;0
328;3.78572;-1;0.000775855;13;443.837;0.000013686;1
328;3.99153;4;0.00854512;5;467.966;0.000150735;0
328;4.99975;5;0.00832194;14;586.169;0.000146799;0
328;5.19314;-1;0.000605229;19;608.842;1.06762E-005;0
328;5.75441;-1;0.000327205;7;674.645;5.77188E-006;0
328;5.99126;6;0.00248256;16;702.413;4.37923E-005;0
328;6.16416;6;0.000774876;15;722.685;1.36688E-005;1
328;6.9514;7;0.00148748;3;814.98;0.000026239;0
328;7.9487;8;0.00167325;10;931.903;0.000029516;0
328;11.0781;11;0.000469605;18;1298.79;8.2838E-006;0
329;0.0988004;-10;0.0234137;1;11.5841;0.000410456;0
329;0.440368;-1;0.0228829;0;51.632;0.000401149;1
329;0.54972;-1;0.0143383;4;64.4531;0.000251358;0
329;1;1;1;6;117.247;0.0175305;0
329;1.59004;-1;0.00229126;11;186.427;0.000040167;0
329;1.99421;2;0.065541;2;233.815;0.00114897;0
329;2.18583;-1;0.00360134;12;256.283;6.31334E-005;0
329;2.43148;-1;0.00190724;13;285.084;3.34349E-005;1
329;2.59432;-1;0.00235389;8;304.177;0.000041265;0
329;2.98595;3;0.100609;17;350.094;0.00176372;0
329;3.50532;-1;0.000371194;9;410.989;6.50723E-006;0
329;3.54819;-1;0.000486015;18;416.016;8.52011E-006;1
329;3.99073;4;0.00863906;5;467.902;0.000151447;0
329;5.00154;5;0.00831624;14;586.416;0.000145788;0
329;5.24776;-1;0.000590945;19;615.286;1.03596E-005;0
329;5.74707;-1;0.00027072;7;673.828;4.74586E-006;0
329;5.99369;6;0.00263038;16;702.743;0.000046112;0
329;6.22793;-1;0.000520174;15;730.207;9.11893E-006;0
329;6.9563;7;0.00151129;3;815.606;2.64937E-005;0
329;7.9615;8;0.00175297;10;933.464;3.07305E-005;0
330;0.10902;-9;0.0228061;1;12.7826;0.00039752;0
330;0.499077;-2;0.0289953;4;58.517;0.000505399;0
330;1;1;1;6;117.25;0.0174304;0
330;1.99627;2;0.0642247;2;234.064;0.00111946;0
330;2.25792;-1;0.00263572;12;264.742;4.59417E-005;0
330;2.48524;-1;0.00286851;13;291.395;4.99994E-005;0
330;2.66077;-1;0.00209546;8;311.976;3.65247E-005;0
330;2.98654;3;0.101524;17;350.173;0.00176961;0
330;3.44619;-1;0.000440733;9;404.067;7.68215E-006;0
330;3.89791;4;0.000544113;0;457.031;9.4841E-006;1
330;3.98672;4;0.00904471;5;467.445;0.000157653;0
330;4.31243;-1;0.000243259;11;505.634;4.24011E-006;1
330;5.00339;5;0.00832163;14;586.65;0.000145049;0
330;5.27433;-1;0.000477331;19;618.418;8.32006E-006;0
330;5.69694;-1;0.000395241;7;667.969;6.88921E-006;0
330;5.99274;6;0.00276782;16;702.651;4.82442E-005;0
330;6.95375;7;0.001531;3;815.331;0.000026686;0
330;7.97005;8;0.00184993;10;934.492;0.000032245;0
330;8.99436;9;0.000261747;18;1054.59;4.56235E-006;1
330;11.0779;11;0.000457297;15;1298.89;7.97087E-006;1
331;0.110431;-9;0.0218672;1;12.9479;0.00037918;0
331;0.492307;-2;0.0285668;4;57.7227;0.000495353;0
331;1;1;1;6;117.249;0.0173401;0
331;1.68792;-1;0.00341204;9;197.908;5.91652E-005;1
331;1.9969;2;0.0630614;2;234.135;0.00109349;0
331;2.48632;-1;0.00243104;13;291.519;4.21546E-005;0
331;2.64854;-1;0.00212801;8;310.54;3.69001E-005;0
331;2.9869;3;0.102501;17;350.213;0.00177738;0
331;3.7523;-1;0.000766001;0;439.955;1.32826E-005;0
331;3.99299;4;0.00875838;5;468.176;0.000151872;0
331;4.44765;-1;0.000128235;11;521.484;2.22362E-006;0
331;5.00554;5;0.008342;14;586.896;0.000144652;0
331;5.34268;-1;0.000412906;19;626.427;7.15985E-006;0
331;5.79694;-1;0.000367145;7;679.688;6.36634E-006;0
331;5.99474;6;0.00291094;16;702.88;5.04762E-005;0
331;6.18047;-1;0.000482752;12;724.656;0.000008371;1
331;6.65395;-1;0.00017596;18;780.171;3.05117E-006;1
331;6.96976;7;0.00160869;3;817.2;0.000027895;0
331;7.97073;8;0.00188406;10;934.563;3.26698E-005;0
331;11.0802;11;0.000443519;15;1299.14;7.69068E-006;0
332;0.0502045;-20;0.0207391;1;5.88569;0.000357967;0
332;0.488771;-2;0.0279689;4;57.3008;0.000482756;0
332;1;1;1;6;117.234;0.0172605;0
332;1.99833;2;0.0618396;2;234.273;0.00106738;0
332;2.47836;-1;0.00229063;13;290.548;3.95374E-005;0
332;2.66255;-1;0.0023286;8;312.142;4.01927E-005;0
332;2.98783;3;0.103395;17;350.276;0.00178464;0
332;3.79557;-1;0.00084432;0;444.971;1.45734E-005;0
332;3.9923;4;0.00886817;5;468.034;0.000153069;0
332;4.3043;-1;0.000226117;11;504.612;3.90289E-006;0
332;5.00682;5;0.00837068;14;586.971;0.000144482;0
332;5.30762;-1;0.000426352;19;622.234;0.000007359;0
332;5.78326;-1;0.000308197;7;677.997;5.31963E-006;0
332;5.99456;6;0.00301049;16;702.768;5.19625E-005;0
332;6.18865;-1;0.000398564;12;725.522;6.8794E-006;0
332;6.66481;-1;0.000229781;18;781.344;3.96614E-006;0
332;6.96986;7;0.00164866;3;817.107;2.84566E-005;0
332;7.77224;-1;0.000364423;9;911.173;6.29012E-006;1
332;7.977;8;0.0019914;10;935.178;3.43724E-005;0
332;11.0608;11;0.000433653;15;1296.7;7.48506E-006;0
333;0.146044;-7;0.020721;1;17.1187;0.000356189;0
333;0.484108;-1;0.0238398;7;56.745;0.000409801;1
333;0.607639;-1;0.00531223;4;71.2249;9.13159E-005;0
333;1;1;1;6;117.216;0.0171898;0
333;2.00115;2;0.0606949;2;234.567;0.00104333;0
333;2.31576;-1;0.00233037;13;271.444;4.00585E-005;0
333;2.57984;-1;0.00294131;8;302.399;5.05604E-005;0
333;2.98869;3;0.104286;17;350.321;0.00179265;0
333;3.51045;-1;0.00075661;0;411.48;1.30059E-005;0
333;3.7916;-1;0.000894948;18;444.436;1.53839E-005;1
333;3.99143;4;0.00897383;5;467.858;0.000154258;0
333;4.34895;-1;0.000227887;11;509.766;3.91732E-006;0
333;5.00892;5;0.00842007;14;587.124;0.000144739;0
333;5.33118;-1;0.00043895;19;624.899;7.54544E-006;0
333;5.99463;6;0.00314858;16;702.666;5.41233E-005;0
333;6.1985;-1;0.000394573;12;726.562;6.78261E-006;0
333;6.96274;7;0.00175702;3;816.143;3.02028E-005;0
333;7.74813;-1;0.000334298;9;908.203;5.74651E-006;0
333;7.9817;8;0.00210426;10;935.581;3.61716E-005;0
333;11.0591;11;0.000406688;15;1296.31;6.99087E-006;0
334;0.137184;-1;0.0211554;1;16.0769;0.000362313;0
334;0.488732;-2;0.025142;4;57.2756;0.00043059;1
334;0.498977;-2;0.0336341;7;58.4763;0.000576027;0
334;1;1;1;6;117.192;0.0171263;0
334;1.64993;-1;0.00173854;12;193.359;2.97748E-005;1
334;2.00199;2;0.0597378;2;234.618;0.00102309;0
334;2.37364;-1;0.00218491;13;278.172;3.74194E-005;0
334;2.59101;-1;0.00283217;8;303.646;4.85045E-005;0
334;2.98967;3;0.10512;17;350.367;0.00180032;0
334;3.51343;-1;0.000871112;0;411.747;1.49189E-005;0
334;3.79303;-1;0.000768589;18;444.514;1.31631E-005;0
334;3.99412;4;0.0090269;5;468.08;0.000154597;0
334;4.28639;-1;0.000183255;11;502.332;3.13848E-006;0
334;5.00959;5;0.00846862;14;587.085;0.000145036;0
334;5.35678;-1;0.000425131;19;627.773;7.28091E-006;0
334;5.99611;6;0.00324867;16;702.698;5.56377E-005;0
334;6.85297;7;0.000391506;15;803.116;0.000006705;1
334;6.96626;7;0.00192496;3;816.392;3.29674E-005;0
334;7.76103;-1;0.000400881;9;909.532;6.8656E-006;0
334;7.98728;8;0.00220849;10;936.047;3.78232E-005;0
335;0.147361;-1;0.0217785;1;17.2657;0.000371712;0
335;0.426566;-1;0.0144433;4;49.979;0.000246515;0
335;0.531699;-1;0.0177466;7;62.297;0.000302896;0
335;1;1;1;6;117.166;0.0170678;0
335;2.0029;2;0.0588646;2;234.671;0.00100469;0
335;2.5918;-1;0.00275804;8;303.671;4.70738E-005;0
335;2.99071;3;0.105914;17;350.41;0.00180773;0
335;3.5775;-1;0.000866525;0;419.161;1.47897E-005;0
335;3.8007;-1;0.000839931;18;445.312;1.43358E-005;0
335;3.99431;4;0.00910981;5;467.997;0.000155485;0
335;5.00877;5;0.00852479;14;586.857;0.0001455;0
335;5.32979;-1;0.000394935;19;624.47;6.74068E-006;0
335;5.99701;6;0.00332425;16;702.645;5.67377E-005;0
335;6.22113;-1;0.000173083;13;728.904;2.95415E-006;1
335;6.86321;7;0.00057182;15;804.134;9.75973E-006;0
335;6.96417;7;0.00206954;3;815.963;3.53225E-005;0
335;7.19748;7;0.000246582;11;843.299;4.20862E-006;1
335;7.73508;-1;0.00040855;9;906.288;6.97305E-006;0
335;7.99116;8;0.00231936;10;936.291;3.95864E-005;0
335;11.1134;11;0.000348196;12;1302.11;5.94294E-006;1
336;0.153443;-1;0.02073;1;17.9737;0.000352722;0
336;0.50069;-2;0.0251546;7;58.6488;0.000428007;0
336;1;1;1;6;117.136;0.017015;0
336;1.85082;-1;0.00680013;4;216.797;0.000115705;1
336;2.00172;2;0.0592771;2;234.473;0.0010086;0
336;2.41513;-1;0.00197294;9;282.898;3.35697E-005;1
336;2.66497;-1;0.0023759;8;312.164;4.04261E-005;0
336;2.99158;3;0.106705;17;350.421;0.00181559;0
336;3.52535;-1;0.000967049;0;412.945;1.64544E-005;0
336;3.75983;-1;0.000715343;18;440.411;1.21716E-005;0
336;3.99348;4;0.00921507;5;467.779;0.000156795;0
336;5.00892;5;0.00860332;14;586.724;0.000146386;0
336;5.31535;-1;0.000372582;19;622.618;6.3395E-006;0
336;5.99782;6;0.0033787;16;702.56;5.74888E-005;0
336;6.8597;7;0.000656629;15;803.517;1.11726E-005;0
336;6.96049;7;0.00215981;3;815.324;3.67493E-005;0
336;7.18369;7;0.000255989;11;841.467;4.35567E-006;0
336;7.89314;8;0.000425008;13;924.57;7.23152E-006;1
336;7.98801;8;0.00262579;10;935.683;4.46779E-005;0
336;11.129;11;0.00032287;12;1303.61;5.49365E-006;0
337;0.155365;-1;0.0210162;1;18.1938;0.000356539;0
337;0.502008;-2;0.0241051;7;58.7872;0.000408943;0
337;1;1;1;6;117.104;0.016965;0
337;1.84505;-1;0.00832962;4;216.063;0.000141312;0
337;2.00185;2;0.0588484;2;234.425;0.000998362;0
337;2.59059;-1;0.00268964;8;303.369;4.56297E-005;0
337;2.99283;3;0.107345;17;350.472;0.00182112;0
337;3.51619;-1;0.000984077;0;411.76;1.66949E-005;0
337;3.67762;-1;0.000618966;18;430.665;1.05008E-005;0
337;3.9954;4;0.00926098;5;467.878;0.000157113;0
337;4.45317;-1;0.000158707;9;521.484;2.69246E-006;1
337;5.00818;5;0.00869861;14;586.479;0.000147572;0
337;5.30145;-1;0.000349635;19;620.821;5.93156E-006;0
337;5.99716;6;0.00342381;16;702.292;5.80849E-005;0
337;6.86855;7;0.000806213;15;804.335;1.36774E-005;0
337;6.96203;7;0.00228058;3;815.282;0.00003869;0
337;7.17456;7;0.000254718;11;840.169;4.32129E-006;0
337;7.78346;8;0.000435997;13;911.475;7.39668E-006;0
337;7.99789;8;0.00252838;10;936.584;4.28939E-005;0
337;11.1632;11;0.000332851;12;1307.25;5.64682E-006;0
338;0.143664;-7;0.0220634;1;16.8193;0.000373203;0
338;0.500286;-2;0.0230321;7;58.5704;0.00038959;0
338;1;1;1;6;117.074;0.0169151;0
338;1.86506;-1;0.00892971;4;218.349;0.000151047;0
338;1.99948;2;0.0595547;2;234.087;0.00100737;0
338;2.38916;-1;0.00173842;8;279.708;2.94055E-005;0
338;2.99377;3;0.107997;17;350.492;0.00182677;0
338;3.51183;-1;0.000984619;0;411.144;1.66549E-005;0
338;3.68917;-1;0.000632937;18;431.905;1.07062E-005;0
338;3.99651;4;0.00932011;5;467.887;0.00015765;0
338;4.41242;-1;0.0003344;11;516.579;5.6564E-006;1
338;4.45432;-1;0.000318588;9;521.484;5.38893E-006;0
338;5.0066;5;0.00881405;14;586.142;0.00014909;0
338;5.29455;-1;0.000305117;19;619.854;5.16107E-006;0
338;5.46161;-1;0.000181147;15;639.412;3.06412E-006;1
338;5.99791;6;0.00344826;16;702.198;5.83276E-005;0
338;6.97308;7;0.00214861;3;816.365;0.000036344;0
338;7.79386;8;0.000442794;13;912.457;7.4899E-006;0
338;8.00036;8;0.00262807;10;936.633;0.000044454;0
338;11.1699;11;0.000330848;12;1307.7;5.59631E-006;0
339;0.140431;-7;0.0216423;1;16.4368;0.000365002;0
339;0.500607;-2;0.0214877;7;58.5938;0.000362395;0
339;1;1;1;6;117.045;0.0168653;0
339;2.00421;2;0.0576621;2;234.584;0.000972488;0
339;2.60316;-1;0.00236267;8;304.688;0.000039847;0
339;2.99453;3;0.108603;17;350.496;0.00183162;0
339;3.5171;-1;0.00099256;0;411.661;1.67398E-005;0
339;3.99443;4;0.00944091;5;467.53;0.000159223;0
339;4.508;-1;0.00015379;9;527.64;2.59371E-006;0
339;5.00542;5;0.00894869;14;585.861;0.000150922;0
339;5.24555;-1;0.000280348;19;613.968;4.72815E-006;0
339;5.99697;6;0.00346738;16;701.917;5.84784E-005;0
339;6.2671;-1;0.000205912;15;733.535;3.47276E-006;1
339;6.97885;7;0.00229751;3;816.842;3.87481E-005;0
339;7.81432;8;0.0004222;13;914.63;7.12051E-006;0
339;8.0012;8;0.00272877;10;936.503;4.60214E-005;0
339;8.36107;-1;0.000181811;18;978.624;3.0663E-006;1
339;8.94117;9;0.000290743;11;1046.52;4.90346E-006;1
339;10.989;11;0.000293689;4;1286.22;4.95315E-006;1
339;11.1711;11;0.000341569;12;1307.52;5.76065E-006;0
340;0.158896;-1;0.0231998;1;18.593;0.000390127;0
340;0.450667;-1;0.0108592;7;52.7344;0.000182609;0
340;1;1;1;6;117.014;0.016816;0
340;1.68486;-1;0.00307035;13;197.152;5.16309E-005;1
340;2.00424;2;0.0581381;2;234.524;0.000977649;0
340;2.20326;-1;0.00248229;18;257.812;4.17422E-005;1
340;2.72352;-1;0.00127837;8;318.69;0.000021497;0
340;2.99552;3;0.109117;17;350.519;0.00183491;0
340;3.5866;-1;0.00104921;0;419.683;1.76435E-005;0
340;3.99505;4;0.00950882;5;467.478;0.0001599;0
340;4.35756;-1;0.000195119;9;509.897;3.28111E-006;0
340;5.00373;5;0.0090876;14;585.507;0.000152817;0
340;5.15984;-1;0.000395595;19;603.774;6.65232E-006;0
340;5.99647;6;0.00347486;16;701.671;5.84332E-005;0
340;6.27542;-1;0.00018165;15;734.312;3.05462E-006;0
340;6.9793;7;0.00242319;3;816.676;4.07483E-005;0
340;8.00302;8;0.00280434;10;936.466;4.71577E-005;0
340;8.9373;9;0.000322287;11;1045.79;5.41957E-006;0
340;10.9897;11;0.000305147;4;1285.95;5.13135E-006;0
340;11.1772;11;0.000342903;12;1307.89;5.76625E-006;0
341;0.13144;-1;0.0231439;1;15.3767;0.000388003;0
341;0.4942;-2;0.0208164;9;57.8144;0.000348984;1
341;0.502077;-2;0.0273538;7;58.7358;0.000458583;0
341;1;1;1;6;116.986;0.0167648;0
341;2.00198;2;0.0585604;2;234.203;0.000981757;0
341;2.39582;-1;0.0015486;18;280.277;0.000025962;0
341;2.59283;-1;0.00221844;8;303.324;3.71919E-005;0
341;2.99613;3;0.109631;17;350.505;0.00183795;0
341;3.53628;-1;0.000932663;0;413.694;0.000015636;0
341;3.7307;-1;0.00059842;13;436.438;1.00324E-005;1
341;3.99563;4;0.00956932;5;467.431;0.000160428;0
341;5.00217;5;0.00923303;14;585.182;0.00015479;0
341;5.47265;-1;0.000235925;19;640.221;3.95524E-006;0
341;5.99701;6;0.00346684;16;701.564;0.000058121;0
341;6.62198;-1;0.000296565;15;774.677;4.97186E-006;0
341;6.97976;7;0.00255318;3;816.532;4.28036E-005;0
341;8.00473;8;0.00286726;10;936.439;4.80692E-005;0
341;8.94599;9;0.000327325;11;1046.55;5.48755E-006;0
341;11.008;11;0.0003129;4;1287.78;5.24572E-006;0
341;11.1768;11;0.000363194;12;1307.52;6.0889E-006;0
342;0.125216;-8;0.0222685;1;14.6448;0.000372177;0
342;0.494699;-2;0.0205578;9;57.8582;0.000343586;0
342;1;1;1;6;116.956;0.0167131;0
342;1.46393;-1;0.00208105;4;171.216;3.47809E-005;1
342;2.00096;2;0.0592768;2;234.025;0.000990703;0
342;2.25444;-1;0.000447543;18;263.672;7.47986E-006;0
342;2.65524;-1;0.000526265;8;310.547;8.79555E-006;0
342;2.99681;3;0.11005;17;350.496;0.00183928;0
342;3.54025;-1;0.00105843;0;414.055;1.76897E-005;0
342;3.7325;-1;0.000563438;13;436.54;9.41682E-006;0
342;3.99356;4;0.00968932;5;467.073;0.000161939;0
342;4.35859;-1;0.000223071;15;509.766;3.72822E-006;1
342;4.57645;-1;0.000227519;7;535.245;3.80256E-006;1
342;5.00068;5;0.00938852;14;584.862;0.000156912;0
342;5.43882;-1;0.000203913;19;636.105;0.000003408;0
342;5.99604;6;0.003458;16;701.275;0.000057794;0
342;6.97865;7;0.00267593;3;816.198;4.47233E-005;0
342;8.0059;8;0.00291969;10;936.341;4.87973E-005;0
342;8.95665;9;0.000342156;11;1047.54;5.71851E-006;0
342;11.1918;11;0.00036941;12;1308.95;0.000006174;0
343;0.0800181;-1;0.0214336;1;9.35693;0.000357065;0
343;0.496749;-2;0.0199453;9;58.0874;0.000332271;0
343;1;1;1;6;116.935;0.0166591;0
343;1.99947;2;0.0602316;2;233.809;0.00100341;0
343;2.43468;-1;0.00138879;4;284.7;2.31361E-005;1
343;2.56083;-1;0.00225642;8;299.451;3.75901E-005;0
343;2.99742;3;0.11036;17;350.504;0.0018385;0
343;3.54365;-1;0.0010737;0;414.377;1.78869E-005;0
343;3.70798;-1;0.0005335;13;433.594;8.88765E-006;0
343;3.9926;4;0.0097813;5;466.876;0.000162948;0
343;4.40394;-1;0.000222576;15;514.975;3.70792E-006;0
343;4.56013;-1;0.000189382;7;533.239;3.15494E-006;0
343;4.99846;5;0.00954776;14;584.496;0.000159057;0
343;5.48881;-1;0.000235994;19;641.835;3.93146E-006;0
343;5.99596;6;0.00343175;16;701.139;0.00005717;0
343;6.3089;-1;0.000144353;18;737.733;2.4048E-006;1
343;6.97846;7;0.00280399;3;816.028;4.67121E-005;0
343;8.00623;8;0.00296275;10;936.21;4.93568E-005;0
343;8.94621;9;0.000360346;11;1046.13;6.00306E-006;0
343;11.196;11;0.000369035;12;1309.21;6.1478E-006;0
344;0.0490067;-20;0.025114;1;5.72975;0.000416966;0
344;0.493004;-2;0.0194365;9;57.641;0.000322703;0
344;1;1;1;6;116.918;0.0166029;0
344;1.99742;2;0.0613532;2;233.534;0.00101864;0
344;2.5758;-1;0.00191668;8;301.157;3.18225E-005;0
344;2.99756;3;0.11069;17;350.469;0.00183778;0
344;3.55819;-1;0.00100526;0;416.016;1.66903E-005;0
344;3.80877;-1;0.000259683;13;445.312;4.3115E-006;0
344;3.9934;4;0.00981558;5;466.9;0.000162967;0
344;4.40416;-1;0.00023269;15;514.924;3.86333E-006;0
344;4.5605;-1;0.000178278;7;533.203;2.95994E-006;0
344;4.99719;5;0.00968305;14;584.261;0.000160767;0
344;5.99572;6;0.00339389;16;701.006;5.63485E-005;0
344;6.62883;-1;0.000224437;18;775.028;3.72631E-006;0
344;6.97737;7;0.00292209;3;815.778;4.85151E-005;0
344;7.46719;-1;0.000204792;4;873.047;3.40014E-006;1
344;8.00574;8;0.00299642;10;936.014;4.97493E-005;0
344;8.96098;9;0.000380371;11;1047.7;6.31527E-006;0
344;10.9732;11;0.000304429;19;1282.96;5.05441E-006;1
344;11.202;11;0.000361553;12;1309.72;6.00284E-006;0
345;0.0904927;-11;0.0226602;1;10.5787;0.000374935;0
345;0.252086;-4;0.0127896;4;29.469;0.000211616;1
345;0.501226;-2;0.0175943;9;58.5938;0.000291114;0
345;1;1;1;6;116.901;0.0165459;0
345;1.99577;2;0.0624819;2;233.307;0.00103382;0
345;2.382;-1;0.00107849;7;278.458;1.78446E-005;1
345;2.59311;-1;0.00209498;8;303.137;3.46635E-005;0
345;2.99783;3;0.110916;17;350.448;0.00183521;0
345;3.5761;-1;0.00108653;0;418.049;1.79777E-005;0
345;3.87278;-1;0.000720923;13;452.732;1.19284E-005;0
345;3.9909;4;0.0100112;5;466.539;0.000165645;0
345;4.38536;-1;0.000207257;15;512.653;3.42927E-006;0
345;4.99577;5;0.00981528;14;584.01;0.000162403;0
345;5.50716;-1;0.000224659;19;643.792;3.71719E-006;1
345;5.99548;6;0.00334325;16;700.877;5.53172E-005;0
345;6.63622;-1;0.000222912;18;775.78;3.68829E-006;0
345;6.9791;7;0.00304477;3;815.863;5.03786E-005;0
345;8.00467;8;0.00302624;10;935.753;0.000050072;0
345;8.9656;9;0.000398582;11;1048.09;6.59491E-006;0
345;11.2036;11;0.000366278;12;1309.71;6.06041E-006;0
346;0.0805756;-1;0.0233296;1;9.41807;0.000384662;0
346;0.253568;-4;0.0144953;4;29.6382;0.000239;0
346;0.488128;-2;0.0182121;9;57.0548;0.000300283;0
346;1;1;1;6;116.885;0.0164881;0
346;1.9943;2;0.0637037;2;233.104;0.00105036;0
346;2.51027;-1;0.00191909;8;293.412;3.16422E-005;0
346;2.99806;3;0.111052;17;350.428;0.00183104;0
346;3.57799;-1;0.00105516;0;418.212;1.73976E-005;0
346;3.84664;-1;0.000517658;13;449.614;8.53522E-006;0
346;3.99021;4;0.0100642;5;466.395;0.00016594;0
346;4.29144;-1;0.000177119;15;501.604;2.92037E-006;0
346;4.99434;5;0.0099361;14;583.763;0.000163828;0
346;5.99375;6;0.00329421;16;700.578;5.43154E-005;0
346;6.64367;-1;0.000231854;18;776.544;3.82284E-006;0
346;6.99363;7;0.00311424;3;817.45;5.13481E-005;0
346;7.49261;-1;0.00026033;7;875.773;4.29236E-006;1
346;8.00327;8;0.00305142;10;935.461;5.03123E-005;0
346;8.97788;9;0.000416104;11;1049.38;6.86078E-006;0
346;11.0046;11;0.000316109;19;1286.28;5.21205E-006;1
346;11.2046;11;0.000371014;12;1309.65;6.11732E-006;0
347;0.0501341;-20;0.0247759;1;5.85938;0.000407076;0
347;0.246294;-4;0.0159874;4;28.7854;0.000262678;0
347;0.434189;-1;0.0152898;9;50.7454;0.000251217;0
347;0.470939;-1;0.0161368;18;55.0405;0.000265133;1
347;1;1;1;6;116.874;0.0164304;0
347;1.56321;-1;0.00313067;19;182.698;0.000051438;1
347;1.99264;2;0.0649596;2;232.887;0.00106731;0
347;2.51533;-1;0.00200066;8;293.976;3.28716E-005;0
347;2.99807;3;0.111139;17;350.396;0.00182605;0
347;3.54487;-1;0.000926514;0;414.303;0.000015223;0
347;3.81019;-1;0.000687936;13;445.312;0.000011303;0
347;3.99254;4;0.00999926;5;466.624;0.000164292;0
347;4.42998;-1;0.00029506;15;517.749;0.000004848;0
347;4.99273;5;0.0100477;14;583.52;0.000165088;0
347;5.99499;6;0.00320478;16;700.658;5.26556E-005;0
347;6.98937;7;0.00330081;3;816.876;5.42336E-005;0
347;7.49361;-1;0.000302294;7;875.808;4.9668E-006;0
347;8.00188;8;0.00306625;10;935.211;5.03796E-005;0
347;8.99517;9;0.00044904;11;1051.3;7.37789E-006;0
347;11.2055;11;0.000373735;12;1309.64;6.1406E-006;0
348;0.235206;-1;0.0147879;4;27.4865;0.000242111;0
348;0.448394;-1;0.0152882;9;52.3999;0.000250301;0
348;0.551536;-1;0.00592526;18;64.4531;9.70096E-005;0
348;1;1;1;6;116.861;0.0163722;0
348;1.56424;-1;0.00339034;19;182.799;5.55074E-005;0
348;1.99049;2;0.0662557;2;232.611;0.00108475;0
348;2.45937;-1;0.00203009;8;287.404;3.32371E-005;0
348;2.99811;3;0.111147;17;350.363;0.00181972;0
348;3.55991;-1;0.000975748;0;416.016;1.59752E-005;0
348;3.99008;4;0.0101098;5;466.286;0.00016552;0
348;4.5112;-1;0.000300204;15;527.184;0.000004915;0
348;4.99023;5;0.0101896;14;583.165;0.000166826;0
348;5.99402;6;0.00312991;16;700.468;5.12436E-005;0
348;6.99234;7;0.00341212;3;817.134;0.000055864;0
348;7.51573;-1;0.000339479;7;878.298;0.000005558;0
348;8.00119;8;0.0030742;10;935.029;5.03314E-005;0
348;8.99172;9;0.000481971;11;1050.78;7.89092E-006;0
348;10.9896;11;0.000351005;1;1284.26;5.74673E-006;1
348;11.2011;11;0.000404629;12;1308.97;6.62467E-006;0
348;12.6999;13;0.000322931;13;1484.13;5.28709E-006;1
349;0.0501436;-20;0.025669;4;5.85938;0.00041879;0
349;0.257263;-4;0.0158862;1;30.0617;0.000259182;1
349;0.486023;-2;0.0173985;9;56.7928;0.000283857;0
349;1;1;1;6;116.852;0.016315;0
349;1.60459;-1;0.00223609;19;187.5;3.64817E-005;0
349;1.99002;2;0.0672571;2;232.538;0.0010973;0
349;2.39214;-1;0.00164208;8;279.527;2.67905E-005;0
349;2.57579;-1;0.00156108;7;300.987;2.54689E-005;1
349;2.99795;3;0.111088;17;350.316;0.0018124;0
349;3.57804;-1;0.00106786;0;418.101;1.74221E-005;0
349;3.98845;4;0.0101937;5;466.058;0.000166311;0
349;4.41263;-1;0.000393099;15;515.625;6.4134E-006;0
349;4.72191;-1;0.00051846;18;551.764;8.45867E-006;1
349;4.78922;-1;0.0010646;13;559.63;0.000017369;1
349;4.98709;5;0.0103241;14;582.751;0.000168438;0
349;5.9949;6;0.00302868;16;700.516;4.94128E-005;0
349;6.99282;7;0.00349449;3;817.125;5.70126E-005;0
349;7.99919;8;0.00308878;10;934.721;5.03935E-005;0
