seq;freq_ratio;harmonic;amp_ratio;track;freq;amp;newflag
535;17.0079;17;0.0124001;6;1322.88;0.00248046;0
535;18.9994;19;0.00416886;3;1477.78;0.000833922;0
536;2.49938;-1;0.0085142;8;194.417;0.00170186;0
536;11.5297;-1;0.00398218;11;896.85;0.000795979;0
536;10.5249;-1;0.00268116;14;818.687;0.000535924;1
536;1;1;1;9;77.7859;0.199885;0
536;2.00021;2;0.289424;13;155.588;0.0578515;0
536;3.00125;3;0.486816;7;233.455;0.0973072;0
536;3.99985;4;0.536728;16;311.132;0.107284;0
536;5.00074;5;0.534144;2;388.987;0.106767;0
536;5.99977;6;0.21349;17;466.697;0.0426735;0
536;7.00088;7;0.241089;0;544.57;0.0481901;0
536;8.00096;8;0.123327;15;622.362;0.0246512;0
536;9.00129;9;0.41088;19;700.173;0.0821289;0
536;9.99921;10;0.0491005;5;777.798;0.00981447;0
536;10.9988;11;0.161377;18;855.55;0.0322568;0
536;11.9998;12;0.0297073;1;933.418;0.00593805;0
536;13.0053;13;0.0060584;10;1011.63;0.00121098;0
536;14.9997;15;0.0209636;4;1166.77;0.00419031;0
536;16.0048;16;0.0151177;12;1244.95;0.0030218;0
536;17.0029;17;0.0123297;6;1322.58;0.00246452;0
536;18.9966;19;0.00418523;3;1477.67;0.000836565;0
537;9.46333;-1;0.00473012;3;736.253;0.000944972;1
537;2.45376;-1;0.0081142;8;190.904;0.00162104;0
537;11.4771;-1;0.0037726;11;892.922;0.000753683;0
537;10.5438;-1;0.00276241;14;820.312;0.000551869;0
537;1;1;1;9;77.8005;0.199778;0
537;2.00208;2;0.289099;13;155.763;0.0577556;0
537;2.99955;3;0.486627;7;233.367;0.0972174;0
537;3.99912;4;0.536509;16;311.133;0.107183;0
537;4.99966;5;0.5335;2;388.976;0.106581;0
537;5.99823;6;0.214073;17;466.665;0.042767;0
537;7.00078;7;0.2409;0;544.664;0.0481265;0
537;8.00006;8;0.123584;15;622.409;0.0246894;0
537;8.99945;9;0.410629;19;700.162;0.0820346;0
537;9.99598;10;0.049863;5;777.693;0.00996153;0
537;10.9972;11;0.161694;18;855.586;0.0323029;0
537;11.99;12;0.0297013;1;932.83;0.00593366;0
537;13.0217;13;0.00597653;10;1013.1;0.00119398;0
537;14.998;15;0.0210218;4;1166.85;0.00419968;0
537;15.9998;16;0.0150406;12;1244.8;0.00300478;0
537;16.9971;17;0.0122625;6;1322.39;0.00244978;0
538;9.46323;-1;0.00441334;3;736.062;0.000880665;0
538;2.41061;-1;0.00519856;8;187.5;0.00103735;0
538;0.301326;-1;0.00169343;11;23.4375;0.000337917;1
538;6.41816;-1;0.00302316;14;499.212;0.00060326;1
538;1;1;1;9;77.7812;0.199546;0
538;2.00164;2;0.289592;13;155.69;0.057787;0
538;3.00171;3;0.48543;7;233.476;0.0968658;0
538;3.99999;4;0.536459;16;311.124;0.107048;0
538;5.00105;5;0.533625;2;388.988;0.106483;0
538;6.00238;6;0.213933;17;466.872;0.0426895;0
538;7.00133;7;0.241403;0;544.572;0.048171;0
538;8.00019;8;0.123642;15;622.264;0.0246723;0
538;9.00211;9;0.410462;19;700.195;0.0819062;0
538;10.0013;10;0.0498974;5;777.913;0.00995683;0
538;10.9991;11;0.16206;18;855.524;0.0323385;0
538;11.9982;12;0.0297332;1;933.232;0.00593315;0
538;13.0135;13;0.0061404;10;1012.21;0.00122529;0
538;15.0042;15;0.0211214;4;1167.05;0.00421469;0
538;16.004;16;0.0150293;12;1244.81;0.00299905;0
538;17.0003;17;0.0122067;6;1322.3;0.0024358;0
539;9.3954;-1;0.00428959;3;730.915;0.000855622;0
539;2.4855;-1;0.00735698;8;193.359;0.00146746;0
539;1;1;1;9;77.7949;0.199465;0
539;1.99898;2;0.290121;13;155.51;0.0578689;0
539;3.00047;3;0.484799;7;233.421;0.0967004;0
539;3.9995;4;0.536122;16;311.141;0.106938;0
539;5.00003;5;0.532974;2;388.977;0.106309;0
539;5.99891;6;0.214991;17;466.685;0.0428832;0
539;7.00086;7;0.241079;0;544.631;0.0480869;0
539;7.99941;8;0.123755;15;622.313;0.0246848;0
539;8.99987;9;0.410067;19;700.144;0.0817939;0
539;10.0065;10;0.0494449;5;778.453;0.00986252;0
539;10.9987;11;0.162194;18;855.645;0.032352;0
539;11.9964;12;0.029636;1;933.256;0.00591133;0
539;13.022;13;0.00612868;10;1013.05;0.00122246;0
539;15.0033;15;0.02119;4;1167.18;0.00422666;0
539;15.9979;16;0.0149038;12;1244.55;0.00297279;0
539;16.9967;17;0.0122665;6;1322.26;0.00244673;0
539;17.2566;17;0.00260488;14;1342.47;0.000519582;1
539;18.9967;19;0.00423352;11;1477.84;0.000844438;1
540;11.5249;-1;0.00405201;3;896.422;0.000807388;1
540;10.4711;-1;0.00236888;8;814.453;0.000472015;1
540;1;1;1;9;77.7811;0.199256;0
540;2.00071;2;0.290197;13;155.617;0.0578235;0
540;3.00156;3;0.483996;7;233.465;0.0964393;0
540;4.00019;4;0.53595;16;311.139;0.106791;0
540;5.00118;5;0.533165;2;388.997;0.106236;0
540;6.0016;6;0.214979;17;466.811;0.0428359;0
540;7.00243;7;0.241388;0;544.656;0.0480982;0
540;8.00049;8;0.123777;15;622.287;0.0246634;0
540;9.00146;9;0.409998;19;700.144;0.0816947;0
540;10.0045;10;0.0497792;5;778.157;0.00991882;0
540;11.0001;11;0.162528;18;855.597;0.0323848;0
540;12.005;12;0.0295733;1;933.761;0.00589267;0
540;13.0192;13;0.00624793;10;1012.64;0.00124494;0
540;15.0075;15;0.0212688;4;1167.3;0.00423794;0
540;16.0016;16;0.014877;12;1244.62;0.00296433;0
540;16.998;17;0.0123243;6;1322.12;0.0024557;0
540;17.2766;17;0.00248803;14;1343.79;0.000495755;0
540;19.0004;19;0.00425507;11;1477.87;0.000847849;0
541;11.4634;-1;0.00366207;3;891.779;0.000729387;0
541;10.4828;-1;0.00203426;8;815.496;0.00040517;0
541;7.60729;-1;0.00329711;14;591.797;0.000656697;1
541;1;1;1;9;77.7934;0.199173;0
541;2.0004;2;0.290285;13;155.618;0.057817;0
541;3.00073;3;0.483484;7;233.437;0.0962972;0
541;3.99973;4;0.53553;16;311.153;0.106663;0
541;5.00045;5;0.532883;2;389.001;0.106136;0
541;6.00011;6;0.21565;17;466.769;0.0429517;0
541;7.00062;7;0.241375;0;544.602;0.0480754;0
541;7.99993;8;0.123667;15;622.341;0.0246311;0
541;8.99996;9;0.409409;19;700.137;0.0815434;0
541;10.0019;10;0.0498853;5;778.084;0.00993581;0
541;10.9993;11;0.162678;18;855.675;0.0324011;0
541;12.0061;12;0.0295005;1;933.992;0.00587571;0
541;13.015;13;0.00633071;10;1012.48;0.00126091;0
541;15.0056;15;0.0212966;4;1167.34;0.00424172;0
541;15.9971;16;0.0147596;12;1244.47;0.00293972;0
541;16.9921;17;0.0122303;6;1321.88;0.00243595;0
541;19.0005;19;0.00428364;11;1478.12;0.000853187;0
542;11.5215;-1;0.00350926;3;896.423;0.000698601;0
542;4.6327;-1;0.00478522;8;360.443;0.000952612;1
542;1;1;1;9;77.8042;0.199074;0
542;2.00035;2;0.290394;13;155.636;0.0578098;0
542;3.00019;3;0.482623;7;233.428;0.0960776;0
542;3.99846;4;0.534562;16;311.097;0.106417;0
542;5.00046;5;0.532788;2;389.057;0.106064;0
542;5.99954;6;0.216009;17;466.79;0.0430017;0
542;7.00094;7;0.241387;0;544.703;0.0480537;0
542;7.99772;8;0.123645;15;622.257;0.0246144;0
542;8.99865;9;0.40889;19;700.133;0.0813992;0
542;10.0038;10;0.050001;5;778.34;0.00995389;0
542;10.998;11;0.162926;18;855.694;0.0324343;0
542;11.9957;12;0.0291319;1;933.315;0.00579939;0
542;13.0219;13;0.00631466;10;1013.16;0.00125708;0
542;15.0042;15;0.0213158;4;1167.39;0.00424341;0
542;15.9953;16;0.0147073;12;1244.5;0.00292783;0
542;16.992;17;0.0123885;6;1322.05;0.00246623;0
542;17.2823;17;0.00244447;14;1344.64;0.00048663;1
542;18.9977;19;0.00430087;11;1478.1;0.000856191;0
543;11.5535;-1;0.00300513;3;898.854;0.000597804;0
543;1;1;1;9;77.7994;0.198928;0
543;2.00014;2;0.290657;13;155.61;0.0578198;0
543;3.00112;3;0.481735;7;233.485;0.0958304;0
543;3.99968;4;0.534904;16;311.173;0.106407;0
543;4.99967;5;0.532329;2;388.971;0.105895;0
543;6.00089;6;0.216108;17;466.866;0.0429899;0
543;7.00035;7;0.241655;0;544.623;0.0480719;0
543;7.99733;8;0.123523;15;622.188;0.0245721;0
543;8.99928;9;0.408516;19;700.138;0.0812651;0
543;10.0049;10;0.050022;5;778.374;0.00995077;0
543;10.9989;11;0.163124;18;855.706;0.0324499;0
543;11.996;12;0.0289588;1;933.279;0.00576072;0
543;13.0161;13;0.00641537;10;1012.64;0.00127619;0
543;13.9674;14;0.00274089;8;1086.65;0.000545239;1
543;15.0041;15;0.0212638;4;1167.31;0.00422997;0
543;15.9935;16;0.0145973;12;1244.28;0.00290381;0
543;16.992;17;0.0124645;6;1321.97;0.00247954;0
543;17.2781;17;0.00240115;14;1344.23;0.000477656;0
543;19.0006;19;0.00433264;11;1478.23;0.000861882;0
544;1;1;1;9;77.8115;0.198872;0
544;2.00028;2;0.290344;13;155.645;0.0577414;0
544;2.99945;3;0.48145;7;233.391;0.0957469;0
544;3.99919;4;0.534581;16;311.183;0.106313;0
544;4.99863;5;0.531755;2;388.951;0.105751;0
544;5.99842;6;0.216989;17;466.746;0.043153;0
544;6.99949;7;0.241483;0;544.64;0.0480241;0
544;7.99615;8;0.123379;15;622.192;0.0245366;0
544;8.99782;9;0.407743;19;700.134;0.0810886;0
544;10.0016;10;0.0500864;5;778.235;0.00996078;0
544;10.9982;11;0.163116;18;855.788;0.0324393;0
544;12.0019;12;0.0287906;1;933.886;0.00572565;0
544;13.0283;13;0.00637286;10;1013.75;0.00126738;0
544;13.9555;14;0.00283659;8;1085.9;0.000564119;0
544;15.0012;15;0.021163;4;1167.27;0.00420873;0
544;15.9917;16;0.0145607;12;1244.34;0.00289571;0
544;16.9911;17;0.0124623;6;1322.1;0.00247841;0
544;17.2667;17;0.00239244;14;1343.54;0.00047579;0
544;18.9984;19;0.00436547;11;1478.29;0.000868169;0
544;22.9913;23;0.00203634;3;1788.99;0.00040497;1
545;1;1;1;9;77.7975;0.198696;0
545;2.00048;2;0.290532;13;155.632;0.0577274;0
545;3.00095;3;0.480461;7;233.466;0.0954654;0
545;4.00001;4;0.534468;16;311.191;0.106196;0
545;4.99982;5;0.532161;2;388.974;0.105738;0
545;6.00097;6;0.21679;17;466.861;0.0430752;0
545;7.00031;7;0.241766;0;544.607;0.0480378;0
545;7.99842;8;0.123363;15;622.257;0.0245117;0
545;8.99948;9;0.407423;19;700.137;0.0809532;0
545;10.0043;10;0.0499779;5;778.313;0.00993038;0
545;10.9994;11;0.163298;18;855.728;0.0324467;0
545;12.004;12;0.0285463;1;933.879;0.00567202;0
545;13.0173;13;0.00646059;10;1012.71;0.00128369;0
545;13.9677;14;0.00303009;8;1086.65;0.000602066;0
545;15.0042;15;0.0210433;4;1167.29;0.0041812;0
545;15.9918;16;0.0144546;12;1244.12;0.00287206;0
545;16.9928;17;0.012486;6;1322;0.00248092;0
545;19.0012;19;0.00440519;11;1478.25;0.000875293;0
545;20.9922;21;0.00199575;14;1633.14;0.000396548;1
545;22.9951;23;0.00204104;3;1788.96;0.000405545;0
546;2.48505;-1;0.00709732;3;193.359;0.00140992;1
546;5.6352;-1;0.00396438;8;438.469;0.000787544;1
546;7.40486;-1;0.00438061;14;576.165;0.00087023;1
546;1;1;1;9;77.809;0.198655;0
546;2.00071;2;0.290204;13;155.673;0.0576505;0
546;2.99942;3;0.480503;7;233.382;0.0954543;0
546;3.99959;4;0.534168;16;311.204;0.106115;0
546;4.99898;5;0.531651;2;388.966;0.105615;0
546;6.00013;6;0.216794;17;466.864;0.0430672;0
546;6.9986;7;0.241594;0;544.554;0.0479939;0
546;7.99862;8;0.123222;15;622.364;0.0244786;0
546;8.99786;9;0.406463;19;700.115;0.0807458;0
546;10.0009;10;0.0499623;5;778.158;0.00992527;0
546;10.999;11;0.163241;18;855.819;0.0324287;0
546;12.0062;12;0.0284633;1;934.188;0.00565437;0
546;13.0193;13;0.00644068;10;1013.02;0.00127947;0
546;15.0028;15;0.0208718;4;1167.35;0.0041463;0
546;15.9884;16;0.0143565;12;1244.04;0.00285198;0
546;16.9925;17;0.0125287;6;1322.17;0.00248889;0
546;18.9967;19;0.0044373;11;1478.11;0.000881491;0
547;2.5638;-1;0.00564542;3;199.469;0.00112074;0
547;7.60645;-1;0.00202679;14;591.797;0.000402361;0
547;1;1;1;9;77.802;0.198522;0
547;2.00222;2;0.289708;13;155.777;0.0575134;0
547;2.9998;3;0.479977;7;233.391;0.0952858;0
547;3.99983;4;0.534083;16;311.195;0.106027;0
547;4.99956;5;0.531852;2;388.976;0.105584;0
547;5.99988;6;0.217362;17;466.802;0.043151;0
547;6.99974;7;0.241414;0;544.594;0.0479258;0
547;8.00018;8;0.12319;15;622.43;0.024456;0
547;8.99868;9;0.406037;19;700.116;0.0806071;0
547;10.0007;10;0.0498646;5;778.073;0.00989921;0
547;10.9995;11;0.163265;18;855.785;0.0324117;0
547;12.0063;12;0.0282315;1;934.114;0.00560457;0
547;13.0151;13;0.00645481;10;1012.6;0.00128142;0
547;13.9665;14;0.00325908;8;1086.62;0.000646998;1
547;15.0037;15;0.0206645;4;1167.32;0.00410235;0
547;15.9885;16;0.0142399;12;1243.94;0.00282693;0
547;16.9959;17;0.0125936;6;1322.32;0.00250011;0
547;18.9978;19;0.00447735;11;1478.06;0.000888851;0
548;2.38626;-1;0.00634344;3;185.684;0.00125894;0
548;1;1;1;9;77.8135;0.198464;0
548;1.99971;2;0.29008;13;155.605;0.0575704;0
548;2.99995;3;0.479231;7;233.436;0.0951101;0
548;3.9995;4;0.533858;16;311.215;0.105951;0
548;4.99878;5;0.531711;2;388.973;0.105525;0
548;5.99929;6;0.21734;17;466.826;0.0431341;0
548;6.99811;7;0.241418;0;544.548;0.0479128;0
548;7.99666;8;0.123017;15;622.248;0.0244144;0
548;8.99733;9;0.405411;19;700.114;0.0804595;0
548;9.99833;10;0.0497284;5;778.005;0.0098693;0
548;10.9983;11;0.16314;18;855.817;0.0323774;0
548;12.0043;12;0.0280761;1;934.096;0.00557209;0
548;13.009;13;0.0064691;10;1012.28;0.00128388;0
548;13.9778;14;0.00326438;8;1087.66;0.000647861;0
548;15.0006;15;0.0204114;4;1167.25;0.00405093;0
548;15.9857;16;0.0141179;12;1243.91;0.00280189;0
548;16.9959;17;0.0126253;6;1322.51;0.00250568;0
548;18.9955;19;0.00451915;11;1478.11;0.000896888;0
548;21.0005;21;0.00207564;14;1634.13;0.000411939;1
549;2.50312;-1;0.00588922;3;194.802;0.0011685;0
549;1;1;1;9;77.8235;0.198413;0
549;1.99744;2;0.290096;13;155.448;0.0575588;0
549;2.99934;3;0.478804;7;233.419;0.0950008;0
549;3.99884;4;0.533717;16;311.204;0.105896;0
549;4.99795;5;0.531257;2;388.958;0.105408;0
549;5.99761;6;0.217648;17;466.755;0.0431842;0
549;6.99775;7;0.241039;0;544.589;0.0478252;0
549;7.99532;8;0.122833;15;622.224;0.0243717;0
549;8.99626;9;0.404879;19;700.121;0.0803332;0
549;9.99508;10;0.0496573;5;777.852;0.00985262;0
549;10.9972;11;0.162939;18;855.838;0.0323291;0
549;12.0034;12;0.028014;1;934.147;0.00555834;0
549;13.0209;13;0.00634262;10;1013.33;0.00125845;0
549;13.962;14;0.00340903;8;1086.57;0.000676395;0
549;14.9983;15;0.0201605;4;1167.22;0.00400009;0
549;15.9832;16;0.0139745;12;1243.87;0.00277272;0
549;16.9954;17;0.0126486;6;1322.64;0.00250963;0
549;18.9941;19;0.00456307;11;1478.19;0.000905371;0
549;20.9976;21;0.00211106;14;1634.11;0.000418862;0
550;7.47328;-1;0.00408847;3;581.493;0.000810548;1
550;1;1;1;9;77.8096;0.198252;0
550;1.99965;2;0.289365;13;155.592;0.0573673;0
550;3.00029;3;0.478886;7;233.451;0.0949404;0
550;3.99953;4;0.533767;16;311.202;0.105821;0
550;4.99891;5;0.531538;2;388.963;0.105379;0
550;5.99963;6;0.217322;17;466.829;0.0430845;0
550;6.99852;7;0.241125;0;544.552;0.0478036;0
550;7.9963;8;0.122787;15;622.189;0.0243428;0
550;8.99803;9;0.404753;19;700.133;0.0802433;0
550;9.99751;10;0.0494777;5;777.902;0.00980908;0
550;10.9983;11;0.16282;18;855.776;0.0322794;0
550;12.0087;12;0.0281134;1;934.393;0.00557354;0
550;11.7087;12;0.00226646;14;911.05;0.000449331;1
550;13.0089;13;0.0063966;10;1012.22;0.00126814;0
550;13.9898;14;0.0034702;8;1088.54;0.000687975;0
550;15.0022;15;0.0199391;4;1167.31;0.00395297;0
550;15.9858;16;0.0138312;12;1243.85;0.00274206;0
550;17.0001;17;0.0126509;6;1322.77;0.00250807;0
550;18.9952;19;0.00459433;11;1478.01;0.000910837;0
551;7.56717;-1;0.0038989;3;588.918;0.000772901;0
551;9.69648;-1;0.00198306;8;754.633;0.000393113;1
551;1;1;1;9;77.8254;0.198236;0
551;1.99893;2;0.289017;13;155.568;0.0572935;0
551;2.99853;3;0.479383;7;233.362;0.0950307;0
551;3.99886;4;0.533639;16;311.213;0.105786;0
551;4.9979;5;0.531216;2;388.964;0.105306;0
551;5.9973;6;0.217659;17;466.743;0.0431477;0
551;6.99641;7;0.240551;0;544.499;0.0476857;0
551;7.99748;8;0.122497;15;622.407;0.0242832;0
551;8.99605;9;0.404057;19;700.121;0.0800985;0
551;9.98953;10;0.0499257;5;777.44;0.00989706;0
551;10.9972;11;0.162579;18;855.861;0.0322288;0
551;12.0017;12;0.0280639;1;934.034;0.00556327;0
551;11.745;12;0.00105464;14;914.062;0.000209067;0
551;13.017;13;0.00625178;10;1013.05;0.00123933;0
551;14.9984;15;0.0196805;4;1167.26;0.00390138;0
551;15.9837;16;0.0136984;12;1243.94;0.0027155;0
551;16.9975;17;0.0126179;6;1322.84;0.00250131;0
551;18.9918;19;0.00463006;11;1478.05;0.000917842;0
552;8.38895;-1;0.00294756;3;652.697;0.000583739;1
552;1;1;1;9;77.8043;0.198042;0
552;1.99981;2;0.288572;13;155.594;0.0571494;0
552;3.00005;3;0.479327;7;233.417;0.0949268;0
552;3.99949;4;0.533793;16;311.178;0.105713;0
552;4.99939;5;0.531569;2;388.974;0.105273;0
552;5.99954;6;0.217353;17;466.79;0.0430449;0
552;6.99892;7;0.240542;0;544.546;0.0476375;0
552;7.99651;8;0.122088;15;622.164;0.0241786;0
552;8.99895;9;0.404309;19;700.157;0.0800701;0
552;9.99651;10;0.0494166;5;777.772;0.00978655;0
552;10.9994;11;0.162549;18;855.8;0.0321916;0
552;11.9933;12;0.028544;1;933.132;0.0056529;0
552;11.8055;12;0.00226726;14;918.52;0.000449012;0
552;13.0097;13;0.00627508;10;1012.21;0.00124273;0
552;14.0002;14;0.00360421;8;1089.28;0.000713785;1
552;15.0029;15;0.0194863;4;1167.29;0.00385911;0
552;15.9878;16;0.0135501;12;1243.92;0.0026835;0
552;17.0016;17;0.0125931;6;1322.8;0.00249396;0
552;18.9981;19;0.00467083;11;1478.13;0.00092502;0
553;8.4328;-1;0.0035897;3;656.25;0.00071071;0
553;10.541;-1;0.00230556;8;820.312;0.000456469;1
553;1;1;1;9;77.8212;0.197986;0
553;1.99893;2;0.288277;13;155.559;0.0570748;0
553;2.99921;3;0.47967;7;233.402;0.0949679;0
553;3.99901;4;0.533708;16;311.207;0.105667;0
553;4.99835;5;0.531525;2;388.977;0.105234;0
553;5.99811;6;0.217315;17;466.78;0.0430253;0
553;6.99699;7;0.240209;0;544.514;0.0475581;0
553;7.99364;8;0.121609;15;622.075;0.0240769;0
553;8.99693;9;0.403864;19;700.151;0.0799595;0
553;9.99622;10;0.0494938;5;777.918;0.00979908;0
553;10.9969;11;0.162329;18;855.792;0.0321389;0
553;11.9908;12;0.0281861;1;933.14;0.00558045;0
553;11.7519;12;0.00247326;14;914.547;0.00048967;0
553;12.9994;13;0.00626761;10;1011.63;0.0012409;0
553;14.999;15;0.0192968;4;1167.24;0.0038205;0
553;15.9858;16;0.0134157;12;1244.03;0.00265611;0
553;16.9994;17;0.0124849;6;1322.91;0.00247184;0
553;18.9949;19;0.00470098;11;1478.2;0.000930727;0
554;8.48442;-1;0.00329814;3;660.25;0.000652514;0
554;1;1;1;9;77.8191;0.197843;0
554;1.99917;2;0.287609;13;155.574;0.0569016;0
554;2.99917;3;0.47998;7;233.393;0.0949607;0
554;3.99881;4;0.533809;16;311.184;0.10561;0
554;4.9984;5;0.531514;2;388.971;0.105156;0
554;5.99795;6;0.2173;17;466.755;0.0429914;0
554;6.99816;7;0.239901;0;544.59;0.0474628;0
554;7.99636;8;0.12193;15;622.27;0.0241231;0
554;8.99693;9;0.40372;19;700.133;0.0798732;0
554;9.99184;10;0.0495756;5;777.556;0.0098082;0
554;10.9971;11;0.162113;18;855.784;0.0320729;0
554;12.0015;12;0.0281654;1;933.949;0.00557233;0
554;13.0073;13;0.00612365;10;1012.22;0.00121152;0
554;14.0001;14;0.00361616;8;1089.47;0.000715433;1
554;14.9986;15;0.019164;4;1167.18;0.00379147;0
554;15.9863;16;0.0132664;12;1244.04;0.00262466;0
554;16.9986;17;0.012389;6;1322.82;0.00245107;0
554;18.9962;19;0.0047293;11;1478.27;0.00093566;0
554;21.0058;21;0.00232597;14;1634.65;0.000460177;1
555;1;1;1;9;77.8091;0.197643;0
555;1.99957;2;0.287108;13;155.584;0.0567449;0
555;3.00044;3;0.480136;7;233.462;0.0948957;0
555;3.99937;4;0.533953;16;311.187;0.105532;0
555;4.99887;5;0.531817;2;388.957;0.10511;0
555;5.99943;6;0.216942;17;466.81;0.0428771;0
555;6.99834;7;0.239995;0;544.534;0.0474333;0
555;7.99717;8;0.121656;15;622.252;0.0240445;0
555;8.9982;9;0.403944;19;700.142;0.0798368;0
555;9.99363;10;0.0495649;5;777.595;0.00979617;0
555;10.9981;11;0.162008;18;855.755;0.0320198;0
555;11.9999;12;0.0282047;1;933.701;0.00557448;0
555;12.9968;13;0.00619052;10;1011.27;0.00122352;0
555;14.0074;14;0.00356124;8;1089.9;0.000703855;0
555;14.9997;15;0.0190779;4;1167.11;0.00377061;0
555;15.9906;16;0.0131706;12;1244.22;0.00260308;0
555;16.9983;17;0.0122883;6;1322.62;0.00242871;0
555;18.9992;19;0.00475577;11;1478.31;0.000939945;0
555;21.0053;21;0.0023726;14;1634.4;0.000468929;0
555;22.9984;23;0.00212694;3;1789.48;0.000420376;1
556;7.69527;-1;0.00222917;3;598.874;0.000440336;1
556;1;1;1;9;77.8236;0.197533;0
556;1.99894;2;0.286624;13;155.564;0.0566178;0
556;2.9987;3;0.480984;7;233.369;0.0950105;0
556;3.99876;4;0.533939;16;311.198;0.105471;0
556;4.99783;5;0.531723;2;388.949;0.105033;0
556;5.99751;6;0.217143;17;466.748;0.0428929;0
556;6.99696;7;0.239617;0;544.529;0.0473323;0
556;7.99877;8;0.121398;15;622.493;0.0239802;0
556;8.99623;9;0.403691;19;700.119;0.0797424;0
556;9.99075;10;0.0496666;5;777.516;0.0098108;0
556;10.9967;11;0.161763;18;855.801;0.0319536;0
556;11.9974;12;0.0283541;1;933.678;0.00560089;0
556;13.0056;13;0.00599012;10;1012.14;0.00118325;0
556;14.0402;14;0.00326715;8;1092.66;0.00064537;0
556;14.995;15;0.0190279;4;1166.96;0.00375864;0
556;15.9883;16;0.0130498;12;1244.27;0.00257777;0
556;16.9954;17;0.0121306;6;1322.64;0.00239619;0
556;18.9972;19;0.00477727;11;1478.43;0.00094367;0
556;21.0015;21;0.00241672;14;1634.42;0.000477384;0
557;7.60709;-1;0.00240989;3;591.797;0.000475265;0
557;1;1;1;9;77.7954;0.197214;0
557;1.99991;2;0.28607;13;155.583;0.0564171;0
557;3.00081;3;0.481268;7;233.449;0.094913;0
557;3.99969;4;0.534193;16;311.157;0.10535;0
557;4.99995;5;0.532649;2;388.973;0.105046;0
557;6.00063;6;0.21673;17;466.822;0.0427422;0
557;6.99935;7;0.240063;0;544.517;0.0473437;0
557;8.00067;8;0.121238;15;622.415;0.0239098;0
557;8.99971;9;0.40445;19;700.136;0.0797633;0
557;9.99633;10;0.0496023;5;777.669;0.00978228;0
557;10.9995;11;0.161769;18;855.712;0.0319031;0
557;12.0015;12;0.0285542;1;933.664;0.0056313;0
557;13.0037;13;0.00612224;10;1011.63;0.00120739;0
557;14.0118;14;0.00338944;8;1090.05;0.000668446;0
557;15.0006;15;0.0190854;4;1166.98;0.00376391;0
557;15.9958;16;0.0129734;12;1244.4;0.00255854;0
557;16.998;17;0.0120555;6;1322.37;0.00237751;0
557;19.0044;19;0.00478504;11;1478.46;0.000943679;0
557;21.0087;21;0.00246279;14;1634.38;0.000485697;0
558;1;1;1;9;77.815;0.197056;0
558;1.99916;2;0.285601;13;155.564;0.0562794;0
558;2.99936;3;0.482137;7;233.395;0.0950079;0
558;3.99912;4;0.534132;16;311.192;0.105254;0
558;4.99863;5;0.532745;2;388.968;0.10498;0
558;5.99847;6;0.216931;17;466.771;0.0427475;0
558;6.99775;7;0.240152;0;544.53;0.0473234;0
558;7.99788;8;0.120973;15;622.355;0.0238384;0
558;8.99689;9;0.404234;19;700.093;0.0796567;0
558;9.99308;10;0.0497257;5;777.611;0.00979874;0
558;10.9971;11;0.161549;18;855.74;0.0318342;0
558;11.9964;12;0.0286985;1;933.502;0.00565521;0
558;12.9936;13;0.00604703;10;1011.1;0.0011916;0
558;14.0123;14;0.00326248;8;1090.36;0.00064289;0
558;14.9965;15;0.0191742;4;1166.95;0.00377838;0
558;15.9941;16;0.0129162;12;1244.58;0.00254521;0
558;16.9926;17;0.0119313;6;1322.28;0.00235113;0
558;19.0011;19;0.00479197;11;1478.57;0.000944286;0
558;21.0003;21;0.002507;14;1634.14;0.000494019;0
558;22.9958;23;0.00214982;3;1789.42;0.000423634;1
559;7.5307;-1;0.0032939;3;585.938;0.000648098;1
559;1;1;1;9;77.8065;0.196757;0
559;1.99922;2;0.285242;13;155.552;0.0561233;0
559;2.99992;3;0.482632;7;233.414;0.0949612;0
559;3.9992;4;0.534248;16;311.164;0.105117;0
559;4.99923;5;0.533228;2;388.973;0.104916;0
559;5.99959;6;0.216768;17;466.808;0.0426506;0
559;7.00022;7;0.240559;0;544.663;0.0473317;0
559;7.99646;8;0.120778;15;622.177;0.023764;0
559;8.99778;9;0.40479;19;700.087;0.0796454;0
559;9.99555;10;0.0497042;5;777.719;0.00977966;0
559;10.9975;11;0.161525;18;855.68;0.0317813;0
559;12;12;0.0290192;1;933.676;0.00570973;0
559;12.9856;13;0.00617129;10;1010.37;0.00121425;0
559;14.0047;14;0.00312791;8;1089.66;0.000615438;0
559;14.9968;15;0.0193194;4;1166.85;0.00380123;0
559;15.996;16;0.0128478;12;1244.59;0.0025279;0
559;16.992;17;0.0118553;6;1322.09;0.00233262;0
559;19.0033;19;0.00479346;11;1478.58;0.000943148;0
559;20.9939;21;0.00256599;14;1633.47;0.000504876;0
560;7.61891;-1;0.0026709;3;592.848;0.000524795;0
560;10.378;-1;0.00273287;14;807.542;0.000536971;1
560;1;1;1;9;77.8128;0.196486;0
560;1.99904;2;0.284858;13;155.551;0.0559707;0
560;3.00018;3;0.483162;7;233.452;0.0949346;0
560;3.99901;4;0.534232;16;311.174;0.104969;0
560;4.99869;5;0.533524;2;388.962;0.10483;0
560;5.99976;6;0.216515;17;466.858;0.0425423;0
560;6.99834;7;0.240947;0;544.56;0.0473427;0
560;7.9969;8;0.120474;15;622.261;0.0236714;0
