#seq, freq_ratio, harmonic, amp_ratio, tracknum, f, amp, newflag, env, pitch,note
1259,10.5715,-1,0.0936124,11,364.636,0.00294167,0,70.683,0,81.708
1259,4.53369,-1,0.0741407,12,156.378,0.00232979,0,70.683,0,81.708
1259,18.9003,19,0.0140027,13,651.919,0.000440021,0,70.683,0,81.708
1259,16.9875,17,0.0316143,14,585.942,0.000993447,0,70.683,0,81.708
1259,7.46792,-1,0.0344425,15,257.587,0.00108232,0,70.683,0,81.708
1259,19.3467,19,0.0178638,16,667.315,0.00056135,0,70.683,0,81.708
1259,16.7677,17,0.0180863,17,578.359,0.000568343,1,70.683,0,81.708
1259,1,1,1,18,34.4925,0.0314239,0,70.683,0,81.708
1259,14.9413,15,0.0334862,19,515.361,0.00105227,0,70.683,0,81.708
1260,16.086,16,0.0312884,0,549.41,0.000974392,0,70.6153,0,81.708
1260,1.79979,-1,0.611835,1,61.4709,0.0190539,0,70.6153,0,81.708
1260,3.43109,-1,0.0934516,2,117.188,0.00291029,1,70.6153,0,81.708
1260,2.97984,3,0.830818,3,101.775,0.0258735,0,70.6153,0,81.708
1260,8.76464,9,0.202871,4,299.353,0.00631785,0,70.6153,0,81.708
1260,17.9774,18,0.0164255,5,614.01,0.000511526,0,70.6153,0,81.708
1260,5.24734,-1,0.344383,6,179.221,0.0107249,0,70.6153,0,81.708
1260,10.3298,-1,0.0434555,7,352.81,0.0013533,1,70.6153,0,81.708
1260,13.8642,14,0.0125789,8,473.527,0.000391734,0,70.6153,0,81.708
1260,12.2228,12,0.0907482,9,417.464,0.0028261,0,70.6153,0,81.708
1260,6.60802,-1,0.0339871,10,225.694,0.00105843,0,70.6153,0,81.708
1260,10.5751,-1,0.115582,11,361.186,0.00359949,0,70.6153,0,81.708
1260,4.63197,-1,0.0711827,12,158.203,0.00221679,0,70.6153,0,81.708
1260,12.9055,13,0.0142881,13,440.784,0.000444964,1,70.6153,0,81.708
1260,17.1881,17,0.0302011,14,587.052,0.000940529,0,70.6153,0,81.708
1260,7.33937,-1,0.0370518,15,250.673,0.00115388,0,70.6153,0,81.708
1260,19.6497,20,0.0151714,16,671.128,0.000472472,0,70.6153,0,81.708
1260,16.9594,17,0.0266366,17,579.243,0.000829524,0,70.6153,0,81.708
1260,1,1,1,18,34.1546,0.0311422,0,70.6153,0,81.708
1260,15.1874,15,0.0272903,19,518.72,0.000849882,0,70.6153,0,81.708
1261,16.7386,17,0.0278576,0,550.905,0.000870049,0,70.7934,0,81.708
1261,1.84245,-1,0.60627,1,60.6393,0.018935,0,70.7934,0,81.708
1261,9.5852,-1,0.065055,2,315.471,0.0020318,1,70.7934,0,81.708
1261,3.18093,-1,0.809354,3,104.692,0.0252778,0,70.7934,0,81.708
1261,9.13826,9,0.201279,4,300.761,0.00628636,0,70.7934,0,81.708
1261,7.29365,-1,0.0627486,5,240.051,0.00195977,1,70.7934,0,81.708
1261,5.52988,-1,0.333548,6,182.001,0.0104174,0,70.7934,0,81.708
1261,10.5038,-1,0.0420649,7,345.703,0.00131377,0,70.7934,0,81.708
1261,14.3367,14,0.0116582,8,471.852,0.00036411,0,70.7934,0,81.708
1261,12.6862,13,0.0870858,9,417.531,0.00271986,0,70.7934,0,81.708
1261,5.93029,6,0.110499,10,195.179,0.00345111,1,70.7934,0,81.708
1261,10.952,11,0.0976712,11,360.454,0.00305047,0,70.7934,0,81.708
1261,4.80681,-1,0.0576297,12,158.203,0.00179989,0,70.7934,0,81.708
1261,8.36741,-1,0.0233787,13,275.391,0.000730165,1,70.7934,0,81.708
1261,17.9124,18,0.0333434,14,589.539,0.00104138,0,70.7934,0,81.708
1261,7.5348,-1,0.0771613,15,247.987,0.0024099,0,70.7934,0,81.708
1261,15.2964,15,0.0224817,16,503.439,0.000702148,1,70.7934,0,81.708
1261,17.7424,18,0.0313079,17,583.942,0.000977809,0,70.7934,0,81.708
1261,1,1,1,18,32.9123,0.031232,0,70.7934,0,81.708
1261,15.5917,16,0.0342756,19,513.157,0.0010705,0,70.7934,0,81.708
1262,16.555,17,0.0255838,0,552.797,0.000797025,0,71.3256,0,81.708
1262,1.93022,-1,0.624698,1,64.4531,0.0194615,0,71.3256,0,81.708
1262,9.59421,-1,0.0555188,2,320.366,0.00172961,0,71.3256,0,81.708
1262,3.26465,-1,0.625914,3,109.012,0.0194994,0,71.3256,0,81.708
1262,8.99845,9,0.183705,4,300.473,0.00572304,0,71.3256,0,81.708
1262,6.8435,7,0.0158539,5,228.516,0.000493904,0,71.3256,0,81.708
1262,5.52346,-1,0.365151,6,184.437,0.0113757,0,71.3256,0,81.708
1262,10.4387,-1,0.0429905,7,348.566,0.00133931,0,71.3256,0,81.708
1262,13.8926,14,0.0128025,8,463.898,0.000398842,0,71.3256,0,81.708
1262,12.4729,-1,0.0852501,9,416.491,0.00265584,0,71.3256,0,81.708
1262,5.94578,6,0.192383,10,198.539,0.0059934,0,71.3256,0,81.708
1262,10.7409,11,0.104869,11,358.657,0.00326703,0,71.3256,0,81.708
1262,4.58293,-1,0.0891439,12,153.032,0.00277714,0,71.3256,0,81.708
1262,8.31472,-1,0.0321159,13,277.642,0.00100052,0,71.3256,0,81.708
1262,2.75794,-1,0.494381,14,92.0923,0.0154017,1,71.3256,0,81.708
1262,7.26354,-1,0.0401634,15,242.542,0.00125123,0,71.3256,0,81.708
1262,14.9945,15,0.012419,16,500.692,0.000386894,0,71.3256,0,81.708
1262,17.3667,17,0.0254483,17,579.903,0.000792804,0,71.3256,0,81.708
1262,1,1,1,18,33.3916,0.0311535,0,71.3256,0,81.708
1262,15.3957,15,0.0264933,19,514.089,0.000825358,0,71.3256,0,81.708
1263,16.297,16,0.0236795,0,554.613,0.000765801,0,72.1409,0,81.708
1263,1.84315,-1,0.574545,1,62.7255,0.0185809,0,72.1409,0,81.708
1263,9.48543,-1,0.0508203,2,322.805,0.00164354,0,72.1409,0,81.708
1263,3.24331,-1,0.64158,3,110.375,0.0207488,0,72.1409,0,81.708
1263,8.81469,9,0.161555,4,299.978,0.00522473,0,72.1409,0,81.708
1263,6.74371,-1,0.0813171,5,229.499,0.00262981,0,72.1409,0,81.708
1263,5.4368,-1,0.382734,6,185.023,0.0123777,0,72.1409,0,81.708
1263,11.0192,11,0.0344701,7,375,0.00111477,1,72.1409,0,81.708
1263,13.6018,14,0.0145796,8,462.891,0.000471507,0,72.1409,0,81.708
1263,12.2175,12,0.0820843,9,415.781,0.00265463,0,72.1409,0,81.708
1263,5.82803,-1,0.228747,10,198.337,0.00739773,0,72.1409,0,81.708
1263,10.5746,-1,0.0938047,11,359.871,0.00303367,0,72.1409,0,81.708
1263,4.47654,-1,0.136374,12,152.344,0.00441037,0,72.1409,0,81.708
1263,7.87103,8,0.0375739,13,267.864,0.00121515,0,72.1409,0,81.708
1263,2.66436,-1,0.547725,14,90.6725,0.0177136,0,72.1409,0,81.708
1263,7.05916,7,0.0650329,15,240.234,0.00210318,0,72.1409,0,81.708
1263,12.7814,13,0.0286829,16,434.973,0.000927612,1,72.1409,0,81.708
1263,17.0405,17,0.0219999,17,579.916,0.000711483,0,72.1409,0,81.708
1263,1,1,1,18,34.0316,0.0323402,0,72.1409,0,81.708
1263,15.1261,15,0.0202058,19,514.766,0.00065346,0,72.1409,0,81.708
1264,15.848,16,0.0219695,0,551.624,0.000743512,0,73.1426,0,81.708
1264,1.82419,-1,0.577123,1,63.4948,0.0195315,0,73.1426,0,81.708
1264,9.2586,9,0.0525,2,322.266,0.00177675,0,73.1426,0,81.708
1264,3.19254,-1,0.676493,3,111.123,0.0228945,0,73.1426,0,81.708
1264,8.58398,-1,0.140491,4,298.784,0.00475462,0,73.1426,0,81.708
1264,6.65186,-1,0.0804962,5,231.532,0.00272422,0,73.1426,0,81.708
1264,5.32619,-1,0.409414,6,185.39,0.0138558,0,73.1426,0,81.708
1264,10.846,11,0.0413193,7,377.52,0.00139837,0,73.1426,0,81.708
1264,12.8194,13,0.0144312,8,446.208,0.000488395,1,73.1426,0,81.708
1264,11.9586,12,0.0797333,9,416.246,0.00269841,0,73.1426,0,81.708
1264,5.65957,-1,0.264141,10,196.994,0.0089393,0,73.1426,0,81.708
1264,10.351,-1,0.105477,11,360.288,0.00356964,0,73.1426,0,81.708
1264,4.44501,-1,0.145433,12,154.718,0.00492188,0,73.1426,0,81.708
1264,7.74356,-1,0.0406642,13,269.531,0.00137619,0,73.1426,0,81.708
1264,2.5444,-1,0.596845,14,88.5634,0.020199,0,73.1426,0,81.708
1264,6.9229,7,0.0710283,15,240.966,0.0024038,0,73.1426,0,81.708
1264,12.5375,-1,0.0336621,16,436.395,0.00113922,0,73.1426,0,81.708
1264,23.4891,23,0.0141369,17,817.59,0.000478433,0,73.1426,0,81.708
1264,1,1,1,18,34.8072,0.0338429,0,73.1426,0,81.708
1264,14.7708,15,0.0180435,19,514.129,0.000610646,0,73.1426,0,81.708
1265,15.7576,16,0.0199659,0,553.979,0.00070134,0,74.2444,0,81.708
1265,1.79876,-1,0.614267,1,63.2376,0.0215773,0,74.2444,0,81.708
1265,8.82613,9,0.132762,2,310.294,0.00466352,0,74.2444,0,81.708
1265,3.20898,-1,0.694286,3,112.816,0.0243881,0,74.2444,0,81.708
1265,8.28481,-1,0.087682,4,291.263,0.00308,0,74.2444,0,81.708
1265,9.13831,9,0.112437,5,321.269,0.00394958,1,74.2444,0,81.708
1265,5.16489,-1,0.331535,6,181.578,0.0116458,0,74.2444,0,81.708
1265,10.6667,-1,0.043627,7,375,0.00153248,0,74.2444,0,81.708
1265,12.7932,13,0.0266211,8,449.76,0.000935116,0,74.2444,0,81.708
1265,11.8441,12,0.0793678,9,416.393,0.00278795,0,74.2444,0,81.708
1265,7.05437,7,0.229409,10,248.005,0.00805844,1,74.2444,0,81.708
1265,10.2614,10,0.0935244,11,360.753,0.00328523,0,74.2444,0,81.708
1265,4.3285,-1,0.204962,12,152.174,0.00719969,0,74.2444,0,81.708
1265,7.25802,-1,0.151633,13,255.165,0.00532639,0,74.2444,0,81.708
1265,2.57052,-1,0.581454,14,90.37,0.0204247,0,74.2444,0,81.708
1265,6.83273,7,0.208187,15,240.213,0.00731298,0,74.2444,0,81.708
1265,12.4999,-1,0.0417349,16,439.449,0.00146602,0,74.2444,0,81.708
1265,23.307,23,0.0180879,17,819.386,0.000635373,0,74.2444,0,81.708
1265,1,1,1,18,35.1562,0.0351269,0,74.2444,0,81.708
1265,20.7483,21,0.0150443,19,729.434,0.000528459,1,74.2444,0,81.708
1266,18.3162,18,0.0225745,0,603.211,0.000778555,0,75.4066,0,81.708
1266,1.98353,2,0.735639,1,65.3242,0.0253709,0,75.4066,0,81.708
1266,25.4544,25,0.0289236,2,838.297,0.000997524,1,75.4066,0,81.708
1266,3.45847,-1,0.783993,3,113.899,0.0270385,0,75.4066,0,81.708
1266,8.95168,9,0.103392,4,294.808,0.00356581,0,75.4066,0,81.708
1266,9.78542,10,0.0824739,5,322.266,0.00284438,0,75.4066,0,81.708
1266,5.47128,-1,0.375867,6,180.187,0.012963,0,75.4066,0,81.708
1266,11.3926,-1,0.0451069,7,375.197,0.00155566,0,75.4066,0,81.708
1266,13.6643,14,0.0416096,8,450.01,0.00143504,0,75.4066,0,81.708
1266,12.6541,13,0.0849759,9,416.74,0.00293067,0,75.4066,0,81.708
1266,16.8979,17,0.0210376,10,556.501,0.000725549,1,75.4066,0,81.708
1266,10.8735,11,0.108065,11,358.099,0.00372697,0,75.4066,0,81.708
1266,4.39148,-1,0.311297,12,144.626,0.0107361,0,75.4066,0,81.708
1266,7.96685,8,0.0550504,13,262.374,0.00189859,0,75.4066,0,81.708
1266,2.65628,-1,0.674042,14,87.48,0.0232465,0,75.4066,0,81.708
1266,7.0376,7,0.109308,15,231.771,0.00376983,0,75.4066,0,81.708
1266,13.3732,13,0.0563473,16,440.423,0.00194332,0,75.4066,0,81.708
1266,25.0863,25,0.0311967,17,826.172,0.00107592,0,75.4066,0,81.708
1266,1,1,1,18,32.9333,0.0344882,0,75.4066,0,81.708
1266,22.2261,22,0.0182818,19,731.978,0.000630507,0,75.4066,0,81.708
1267,6.58856,-1,0.125564,0,227.728,0.0045805,1,76.5273,0,81.708
1267,1.93987,-1,0.956534,1,67.0497,0.0348937,0,76.5273,0,81.708
1267,24.1277,24,0.0347523,2,833.952,0.00126774,0,76.5273,0,81.708
1267,3.51315,-1,0.560843,3,121.429,0.0204592,0,76.5273,0,81.708
1267,8.47611,-1,0.0821725,4,292.969,0.0029976,0,76.5273,0,81.708
1267,9.38466,-1,0.173653,5,324.372,0.00633475,0,76.5273,0,81.708
1267,5.18942,-1,0.396891,6,179.367,0.0144783,0,76.5273,0,81.708
1267,10.7033,11,0.0684273,7,369.951,0.00249619,0,76.5273,0,81.708
1267,13.1081,13,0.0331698,8,453.068,0.00121001,0,76.5273,0,81.708
1267,12.0421,12,0.0904546,9,416.225,0.00329972,0,76.5273,0,81.708
1267,9.15771,9,0.181569,10,316.528,0.00662352,1,76.5273,0,81.708
1267,10.3849,-1,0.125546,11,358.943,0.00457984,0,76.5273,0,81.708
1267,4.19191,-1,0.411768,12,144.889,0.015021,0,76.5273,0,81.708
1267,7.63529,-1,0.0588358,13,263.907,0.00214629,0,76.5273,0,81.708
1267,2.28804,-1,0.847749,14,79.084,0.0309253,0,76.5273,0,81.708
1267,5.97614,6,0.144351,15,206.56,0.00526583,0,76.5273,0,81.708
1267,12.64,13,0.0494818,16,436.889,0.00180507,0,76.5273,0,81.708
1267,23.8002,24,0.0417416,17,822.631,0.00152271,0,76.5273,0,81.708
1267,1,1,1,18,34.5641,0.0364794,0,76.5273,0,81.708
1267,21.2073,21,0.0216693,19,733.012,0.000790483,0,76.5273,0,81.708
1268,6.26843,-1,0.248351,0,224.552,0.00987286,0,77.5478,0,81.708
1268,1.87274,-1,1.08723,1,67.0866,0.0432215,0,77.5478,0,81.708
1268,23.0804,23,0.0458299,2,826.801,0.00182191,0,77.5478,0,81.708
1268,3.2995,-1,0.779559,3,118.197,0.0309903,0,77.5478,0,81.708
1268,8.1783,8,0.0746629,4,292.969,0.00296812,0,77.5478,0,81.708
1268,9.02296,9,0.181476,5,323.227,0.00721434,0,77.5478,0,81.708
1268,4.41628,-1,0.490154,6,158.203,0.0194854,1,77.5478,0,81.708
1268,16.7886,17,0.022209,7,601.413,0.00088289,1,77.5478,0,81.708
1268,12.723,13,0.0308947,8,455.773,0.00122818,0,77.5478,0,81.708
1268,11.7105,12,0.0955042,9,419.503,0.00379665,0,77.5478,0,81.708
1268,8.83805,9,0.216105,10,316.603,0.00859099,0,77.5478,0,81.708
1268,9.98802,10,0.125242,11,357.798,0.00497882,0,77.5478,0,81.708
1268,4.11874,-1,0.542598,12,147.544,0.0215703,0,77.5478,0,81.708
1268,7.51503,-1,0.0631257,13,269.209,0.00250948,0,77.5478,0,81.708
1268,2.18824,-1,0.963623,14,78.3888,0.0383076,0,77.5478,0,81.708
1268,6.02515,6,0.236346,15,215.837,0.0093956,0,77.5478,0,81.708
1268,12.08,12,0.0731654,16,432.74,0.0029086,0,77.5478,0,81.708
1268,22.8613,23,0.0421001,17,818.955,0.00167364,0,77.5478,0,81.708
1268,1,1,1,18,35.8227,0.0397537,0,77.5478,0,81.708
1268,20.4664,20,0.024416,19,733.161,0.000970624,0,77.5478,0,81.708
1269,6.13024,6,0.246497,0,224.636,0.0107784,0,78.4504,0,81.708
1269,1.81589,-1,1.14625,1,66.5414,0.0501209,0,78.4504,0,81.708
1269,15.3328,15,0.0252438,2,561.855,0.00110381,1,78.4504,0,81.708
1269,3.24894,-1,0.790388,3,119.054,0.0345606,0,78.4504,0,81.708
1269,7.99502,8,0.0837375,4,292.969,0.00366151,0,78.4504,0,81.708
1269,8.77599,9,0.192383,5,321.587,0.00841216,0,78.4504,0,81.708
1269,4.81845,-1,0.343099,6,176.567,0.0150024,0,78.4504,0,81.708
1269,16.3536,16,0.0253756,7,599.261,0.00110958,0,78.4504,0,81.708
1269,15.9557,16,0.0168891,8,584.68,0.000738494,1,78.4504,0,81.708
1269,11.4288,-1,0.0947855,9,418.795,0.0041446,0,78.4504,0,81.708
1269,8.62701,-1,0.244635,10,316.127,0.0106969,0,78.4504,0,81.708
1269,9.75647,10,0.132807,11,357.515,0.00580712,0,78.4504,0,81.708
1269,4.07631,4,0.613069,12,149.372,0.0268071,0,78.4504,0,81.708
1269,7.4071,-1,0.0715994,13,271.425,0.00313076,0,78.4504,0,81.708
1269,2.13448,-1,0.972989,14,78.2158,0.042545,0,78.4504,0,81.708
1269,5.85928,6,0.266033,15,214.707,0.0116326,0,78.4504,0,81.708
1269,11.8165,12,0.070885,16,433.001,0.00309952,0,78.4504,0,81.708
1269,22.3437,22,0.0422997,17,818.76,0.0018496,0,78.4504,0,81.708
1269,1,1,1,18,36.6439,0.0437261,0,78.4504,0,81.708
1269,20.0123,20,0.0267279,19,733.327,0.00116871,0,78.4504,0,81.708
1270,6.04869,6,0.256154,0,225.069,0.0115244,0,79.2415,0,81.708
1270,1.737,-1,1.02359,1,64.6328,0.0460515,0,79.2415,0,81.708
1270,15.1082,15,0.0260832,2,562.169,0.00117349,0,79.2415,0,81.708
1270,3.31707,-1,0.823806,3,123.427,0.0370633,0,79.2415,0,81.708
1270,7.83439,8,0.119201,4,291.514,0.00536287,0,79.2415,0,81.708
1270,23.7823,24,0.0273455,5,884.926,0.00123028,1,79.2415,0,81.708
1270,24.0668,24,0.0283674,6,895.513,0.00127626,1,79.2415,0,81.708
1270,16.0916,16,0.0349643,7,598.76,0.00157305,0,79.2415,0,81.708
1270,15.8,16,0.0288414,8,587.909,0.00129758,0,79.2415,0,81.708
1270,11.2254,11,0.0912254,9,417.69,0.00410426,0,79.2415,0,81.708
1270,8.39577,-1,0.126685,10,312.403,0.00569961,0,79.2415,0,81.708
1270,9.6005,-1,0.149286,11,357.23,0.0067164,0,79.2415,0,81.708
1270,4.04592,4,0.704967,12,150.547,0.0317166,0,79.2415,0,81.708
1270,7.41571,-1,0.0786192,13,275.935,0.0035371,0,79.2415,0,81.708
1270,24.7198,25,0.0167442,14,919.812,0.000753327,1,79.2415,0,81.708
1270,5.72261,-1,0.264506,15,212.936,0.0119002,0,79.2415,0,81.708
1270,11.7598,12,0.0645888,16,437.575,0.00290587,0,79.2415,0,81.708
1270,22.0117,22,0.0515652,17,819.046,0.00231993,0,79.2415,0,81.708
1270,1,1,1,18,37.2095,0.0449903,0,79.2415,0,81.708
1270,19.7273,20,0.031052,19,734.044,0.00139704,0,79.2415,0,81.708
1271,6.02052,6,0.31793,0,224.024,0.0163906,0,79.9487,0,81.708
1271,1.73845,-1,1.03585,1,64.6879,0.0534027,0,79.9487,0,81.708
1271,15.108,15,0.0257177,2,562.17,0.00132585,0,79.9487,0,81.708
1271,3.21433,-1,0.750694,3,119.606,0.0387014,0,79.9487,0,81.708
1271,7.93483,8,0.113956,4,295.256,0.0058749,0,79.9487,0,81.708
1271,23.5288,24,0.0192183,5,875.51,0.000990786,0,79.9487,0,81.708
1271,4.08418,4,1.31338,6,151.973,0.0677101,1,79.9487,0,81.708
1271,16.1653,16,0.0450474,7,601.512,0.00232238,0,79.9487,0,81.708
1271,16.0633,16,0.0476346,8,597.717,0.00245576,1,79.9487,0,81.708
1271,11.2096,11,0.0840182,9,417.112,0.00433149,0,79.9487,0,81.708
1271,8.34722,-1,0.147198,10,310.601,0.00758869,0,79.9487,0,81.708
1271,9.59155,-1,0.150328,11,356.903,0.00775002,0,79.9487,0,81.708
1271,3.9065,4,1.53634,12,145.361,0.079205,0,79.9487,0,81.708
1271,7.28358,-1,0.0701249,13,271.023,0.00361523,0,79.9487,0,81.708
1271,24.3981,24,0.0176407,14,907.857,0.000909453,0,79.9487,0,81.708
1271,5.82977,6,0.399939,15,216.927,0.0206185,0,79.9487,0,81.708
1271,11.786,12,0.0621294,16,438.557,0.00320303,0,79.9487,0,81.708
1271,22.0194,22,0.0554373,17,819.344,0.00285803,0,79.9487,0,81.708
1271,1,1,1,18,37.2101,0.0515542,0,79.9487,0,81.708
1271,19.8337,20,0.0313652,19,738.016,0.00161701,0,79.9487,0,81.708
1272,6.14053,6,0.325266,0,225.319,0.0179846,0,80.5799,0,81.708
1272,1.76933,-1,1.10072,1,64.923,0.0608612,0,80.5799,0,81.708
1272,15.3004,15,0.0258665,2,561.426,0.00143021,0,80.5799,0,81.708
1272,3.26575,-1,0.747943,3,119.832,0.0413552,0,80.5799,0,81.708
1272,7.98279,8,0.186344,4,292.918,0.0103033,0,80.5799,0,81.708
1272,7.70436,-1,0.116815,5,282.701,0.00645895,1,80.5799,0,81.708
1272,4.13176,-1,1.34973,6,151.609,0.0746294,0,80.5799,0,81.708
1272,16.3679,16,0.0401675,7,600.597,0.00222094,0,80.5799,0,81.708
1272,16.1472,16,0.0367673,8,592.501,0.00203293,0,80.5799,0,81.708
1272,11.3521,-1,0.0828319,9,416.551,0.00457993,0,80.5799,0,81.708
1272,8.4322,-1,0.156074,10,309.408,0.00862964,0,80.5799,0,81.708
1272,9.7339,10,0.15834,11,357.172,0.00875491,0,80.5799,0,81.708
1272,3.95997,4,1.64801,12,145.306,0.0911217,0,80.5799,0,81.708
1272,24.9587,25,0.025218,13,915.826,0.00139435,1,80.5799,0,81.708
1272,24.7401,25,0.0281711,14,907.806,0.00155764,0,80.5799,0,81.708
1272,5.9695,6,0.429021,15,219.043,0.0237214,0,80.5799,0,81.708
1272,11.9603,12,0.0647225,16,438.867,0.00357863,0,80.5799,0,81.708
1272,22.334,22,0.0622409,17,819.518,0.00344142,0,80.5799,0,81.708
1272,1,1,1,18,36.6937,0.0552919,0,80.5799,0,81.708
1272,20.1171,20,0.0340133,19,738.17,0.00188066,0,80.5799,0,81.708
1273,13.9068,14,0.0152278,0,507.802,0.000909521,1,81.1409,0,81.708
1273,1.78543,-1,1.15038,1,65.1944,0.0687091,0,81.1409,0,81.708
1273,15.546,16,0.0253484,2,567.658,0.001514,0,81.1409,0,81.708
1273,13.0145,13,0.0203035,3,475.22,0.00121268,1,81.1409,0,81.708
1273,8.07857,8,0.224873,4,294.987,0.0134311,0,81.1409,0,81.708
1273,7.8184,8,0.137152,5,285.487,0.00819177,0,81.1409,0,81.708
1273,4.14049,-1,1.32167,6,151.189,0.0789403,0,81.1409,0,81.708
1273,16.3757,16,0.0355337,7,597.956,0.00212234,0,81.1409,0,81.708
1273,16.0921,16,0.0358184,8,587.597,0.00213934,0,81.1409,0,81.708
1273,11.4076,-1,0.0795586,9,416.547,0.00475184,0,81.1409,0,81.708
1273,8.44147,-1,0.188078,10,308.238,0.0112334,0,81.1409,0,81.708
1273,9.79136,10,0.162489,11,357.529,0.00970509,0,81.1409,0,81.708
1273,3.97487,4,1.68705,12,145.142,0.100763,0,81.1409,0,81.708
1273,25.1769,25,0.0195304,13,919.329,0.0011665,0,81.1409,0,81.708
1273,24.5781,25,0.0210262,14,897.462,0.00125584,0,81.1409,0,81.708
1273,5.93689,6,0.242933,15,216.784,0.0145098,0,81.1409,0,81.708
1273,12.0254,12,0.0671714,16,439.104,0.00401198,0,81.1409,0,81.708
1273,22.4489,22,0.068007,17,819.715,0.00406189,0,81.1409,0,81.708
1273,1,1,1,18,36.5147,0.0597276,0,81.1409,0,81.708
1273,20.219,20,0.0357591,19,738.29,0.00213581,0,81.1409,0,81.708
1274,13.8262,14,0.015329,0,507.656,0.000999611,0,81.6387,36.4767,81.708
1274,1.86784,-1,1.67816,1,68.5813,0.109434,0,81.6387,36.4767,81.708
1274,15.2047,15,0.0222641,2,558.269,0.00145185,0,81.6387,36.4767,81.708
1274,12.7793,13,0.0227477,3,469.219,0.00148339,0,81.6387,36.4767,81.708
1274,8.13892,8,0.20875,4,298.837,0.0136127,0,81.6387,36.4767,81.708
1274,2.03295,2,1.21197,5,74.6438,0.0790335,1,81.6387,36.4767,81.708
1274,4.10538,4,1.22195,6,150.737,0.079684,0,81.6387,36.4767,81.708
1274,16.2306,16,0.0453993,7,595.939,0.00296051,0,81.6387,36.4767,81.708
1274,16.0239,16,0.0433237,8,588.35,0.00282516,0,81.6387,36.4767,81.708
1274,11.2368,11,0.0688992,9,412.582,0.00449296,0,81.6387,36.4767,81.708
1274,8.37411,-1,0.230292,10,307.472,0.0150175,0,81.6387,36.4767,81.708
1274,9.83444,10,0.151687,11,361.091,0.00989157,0,81.6387,36.4767,81.708
1274,3.93656,4,1.54338,12,144.539,0.100644,0,81.6387,36.4767,81.708
1274,24.8956,25,0.0202102,13,914.092,0.00131792,0,81.6387,36.4767,81.708
1274,18.1804,18,0.0159483,14,667.527,0.00103999,1,81.6387,36.4767,81.708
1274,5.92024,6,0.250317,15,217.373,0.0163233,0,81.6387,36.4767,81.708
1274,11.9741,12,0.0683203,16,439.651,0.00445521,0,81.6387,36.4767,81.708
1274,22.3295,22,0.0720313,17,819.871,0.0046972,0,81.6387,36.4767,81.708
1274,1,1,1,18,36.717,0.0652105,0,81.6387,36.4767,81.708
1274,20.1092,20,0.0364747,19,738.348,0.00237853,0,81.6387,36.4767,81.708
1275,13.8823,14,0.0159328,0,508.289,0.0011203,0,82.0768,0,81.708
1275,1.8928,-1,1.16244,1,69.3034,0.0817353,0,82.0768,0,81.708
1275,15.2233,15,0.0222256,2,557.39,0.00156277,0,82.0768,0,81.708
1275,13.0151,13,0.0204651,3,476.539,0.00143898,0,82.0768,0,81.708
1275,8.12245,8,0.231706,4,297.397,0.0162921,0,82.0768,0,81.708
1275,4.63868,-1,0.345735,5,169.842,0.0243099,1,82.0768,0,81.708
1275,4.07554,4,1.17898,6,149.223,0.0828985,0,82.0768,0,81.708
1275,16.3203,16,0.0415881,7,597.555,0.00292422,0,82.0768,0,81.708
1275,16.1338,16,0.0450431,8,590.727,0.00316715,0,82.0768,0,81.708
1275,11.3593,-1,0.0709221,9,415.913,0.0049868,0,82.0768,0,81.708
1275,8.3671,-1,0.224885,10,306.355,0.0158125,0,82.0768,0,81.708
1275,9.77998,10,0.163353,11,358.087,0.011486,0,82.0768,0,81.708
1275,3.90027,4,1.58107,12,142.806,0.111171,0,82.0768,0,81.708
1275,6.16582,6,0.234454,13,225.757,0.0164853,1,82.0768,0,81.708
1275,18.2138,18,0.0160784,14,666.885,0.00113053,0,82.0768,0,81.708
1275,5.9596,6,0.344808,15,218.206,0.0242448,0,82.0768,0,81.708
1275,12.0157,12,0.0690589,16,439.946,0.00485579,0,82.0768,0,81.708
1275,22.3946,22,0.0758293,17,819.962,0.00533185,0,82.0768,0,81.708
1275,1,1,1,18,36.6143,0.0703138,0,82.0768,0,81.708
1275,20.1716,20,0.0370595,19,738.569,0.00260579,0,82.0768,0,81.708
1276,13.987,14,0.0160462,0,509.282,0.00120723,0,82.4571,0,81.708
1276,1.90766,-1,1.19367,1,69.4601,0.0898051,0,82.4571,0,81.708
1276,15.1767,15,0.0190464,2,552.6,0.00143294,0,82.4571,0,81.708
1276,13.0415,13,0.0210994,3,474.855,0.0015874,0,82.4571,0,81.708
1276,8.19814,8,0.267525,4,298.504,0.0201271,0,82.4571,0,81.708
1276,4.60733,-1,0.374114,5,167.758,0.0281463,0,82.4571,0,81.708
1276,4.04927,4,1.2776,6,147.439,0.0961197,0,82.4571,0,81.708
1276,16.3769,16,0.055923,7,596.302,0.00420733,0,82.4571,0,81.708
1276,16.5275,17,0.0350907,8,601.787,0.00264003,1,82.4571,0,81.708
1276,11.4256,-1,0.0678995,9,416.018,0.00510838,0,82.4571,0,81.708
1276,8.41015,-1,0.243575,10,306.223,0.0183252,0,82.4571,0,81.708
1276,9.84351,10,0.162895,11,358.414,0.0122553,0,82.4571,0,81.708
1276,3.90272,4,1.66163,12,142.103,0.125012,0,82.4571,0,81.708
