bang
7,275.719,0.00879981,0
8,445.722,0.00913214,0
9,1096.56,0.000639002,1
10,491.932,0.00314954,0
11,370.984,0.00338823,0
12,575.639,0.0017518,0
13,813.965,0.00038054,1
14,541.359,0.000673555,0
15,81.7318,0.126668,0
16,620.19,0.00129776,0
17,744.923,0.00100883,0
18,796.498,0.000619622,0
19,679.652,0.000732476,0
bang
0,242.686,0.00879516,0
1,40.5505,0.196044,0
2,163.034,0.0259486,0
3,121.879,0.0258582,0
4,203.867,0.0294987,0
5,327,0.0145822,0
6,529.473,0.000438423,0
7,281.425,0.0083755,0
8,449.177,0.00889805,0
9,416.195,0.00341189,1
10,492.224,0.00338986,0
11,367.932,0.00592389,0
12,578.933,0.00159652,0
13,687.573,0.00106354,1
14,553.4,0.000391163,0
15,79.6941,0.142081,0
16,619.097,0.00134414,0
17,749.072,0.000794338,0
18,654.771,0.000438602,1
19,686.747,0.000756647,0
bang
0,245.117,0.0104119,0
1,41.318,0.193396,0
2,163.274,0.022319,0
3,121.917,0.0285388,0
4,204.267,0.0301681,0
5,328.08,0.0135216,0
6,538.682,0.000695718,0
7,290.165,0.00719625,0
8,451.937,0.00619085,0
9,413.193,0.00330052,0
10,495.341,0.00254135,0
11,368.433,0.00614705,0
12,579.693,0.00122242,0
13,697.771,0.000816425,0
14,23.4375,0.0272681,1
15,80.0955,0.135096,0
16,618.103,0.000758777,0
17,754.566,0.000472506,0
18,657.703,0.000392091,0
19,932.599,0.000168208,1
bang
0,245.094,0.0111031,0
1,41.1645,0.188594,0
2,165.518,0.0271416,0
3,118.763,0.0285135,0
4,205.271,0.0308805,0
5,329.87,0.0127691,0
6,539.777,0.000947256,0
7,290.09,0.00757917,0
8,455.304,0.00472872,0
9,412.833,0.003379,0
10,496.657,0.00174792,0
11,370.787,0.00506375,0
12,584.695,0.000746785,0
13,701.897,0.000428656,0
14,637.667,0.000189171,1
15,82.0384,0.133181,0
16,616.866,0.000462961,0
17,754.887,0.000208499,0
18,665.337,0.000282038,0
19,711.7,0.000363304,1
bang
0,248.201,0.0100799,0
1,41.8912,0.207778,0
2,166.883,0.0278646,0
3,120.806,0.0227009,0
4,207.216,0.0304297,0
5,332.043,0.0123353,0
6,543.472,0.000972089,0
7,290.075,0.0087999,0
8,457.7,0.00381749,0
9,414.974,0.00319627,0
10,498.333,0.00108162,0
11,373.444,0.00456822,0
12,592.072,0.00032159,0
13,710.328,0.000362499,1
14,679.688,0.000118894,1
15,82.9575,0.124499,0
16,622.38,0.000508098,0
17,813.248,0.000112186,0
18,674.069,0.000207302,0
19,714.033,0.000232981,0
bang
0,249.821,0.0100297,0
1,41.3722,0.190897,0
2,166.415,0.024944,0
3,124.773,0.0141624,0
4,208.092,0.0301377,0
5,333.411,0.0115744,0
6,544.862,0.000775083,0
7,291.922,0.00890581,0
8,459.137,0.00268557,0
9,418.094,0.00311657,0
10,499.248,0.000533884,0
11,375.264,0.00427859,0
12,593.512,0.000281493,0
13,708.437,0.000210837,0
14,677.721,0.000186915,0
15,83.4193,0.117195,0
16,625.503,0.000577215,0
17,812.992,0.000127197,0
18,573.858,0.000118325,1
19,727.395,0.000117399,0
bang
0,249.094,0.0106542,0
1,41.6358,0.194399,0
2,165.91,0.0230074,0
3,128.511,0.00990142,0
4,208.378,0.0297005,0
5,334.049,0.0106791,0
6,544.082,0.000633668,0
7,292.604,0.00892709,0
8,462.486,0.00150374,0
9,419.831,0.0029577,0
10,495.738,0.000330442,0
11,376.123,0.00375447,0
12,590.699,0.000365626,0
13,709.735,0.000215774,0
14,674.981,0.000312246,0
15,83.5373,0.114981,0
16,627.894,0.00059064,0
17,675.515,0.000222541,1
18,756.784,0.000143636,1
19,727.395,0.000160552,0
bang
0,249.703,0.0100065,0
1,41.9856,0.198555,0
2,167.187,0.0245099,0
3,125.344,0.0136597,0
4,208.919,0.0282911,0
5,334.64,0.00958142,0
6,542.859,0.000536667,0
7,293.181,0.00893249,0
8,465.543,0.000747791,0
9,420.088,0.00264124,0
10,505.93,0.000372009,0
11,376.29,0.00318565,0
12,590.1,0.000368876,0
13,712.106,0.000206183,0
14,673.427,0.000165467,0
15,83.7059,0.114528,0
16,628.987,0.000519964,0
17,799.116,6.61969e-05,1
18,771.166,0.000112795,0
19,728.66,0.000153491,0
bang
0,250.493,0.00897659,0
1,41.1046,0.187153,0
2,168.003,0.0265097,0
3,122.432,0.0224189,0
4,208.715,0.0274528,0
5,334.728,0.00846097,0
6,542.686,0.000494705,0
7,292.842,0.00872995,0
8,469.998,0.000376593,0
9,419.638,0.0024347,0
10,505.717,0.000464409,0
11,375.809,0.00266555,0
12,587.513,0.000278383,0
13,709.497,0.00013278,0
14,671.165,0.000128504,0
15,83.3671,0.115918,0
16,628.525,0.000418961,0
17,929.365,8.94554e-05,0
18,910.413,8.08124e-05,1
19,727.157,0.000128567,0
bang
0,250.695,0.0089388,0
1,42.0054,0.196046,0
2,167.067,0.0252627,0
3,122.713,0.0280057,0
4,208.678,0.0265054,0
5,334.751,0.00733258,0
6,541.95,0.000530809,0
7,292.742,0.00850249,0
8,470.778,0.000270704,0
9,419.596,0.00220108,0
10,504.549,0.000449065,0
11,375.104,0.00227397,0
12,585.182,0.000228494,0
13,707.663,0.000121138,0
14,672.51,0.000113877,0
15,83.3191,0.117561,0
16,628.728,0.000357125,0
17,456.021,0.000208784,1
18,697.266,0.000107333,1
19,726.977,7.73518e-05,0
bang
0,249.747,0.00914824,0
1,41.7761,0.191909,0
2,166.768,0.0234554,0
3,122.726,0.0292341,0
4,208.779,0.0253835,0
5,334.836,0.00620995,0
6,543.358,0.000552289,0
7,292.803,0.00803481,0
8,1054.37,6.1991e-05,1
9,419.765,0.00183885,0
10,503.216,0.000379197,0
11,376.324,0.00195768,0
12,586.413,0.000202308,0
13,911.209,5.27963e-05,1
14,668.133,9.85768e-05,0
15,83.276,0.118417,0
16,627.99,0.000333979,0
17,459.038,0.000474446,0
18,687.242,9.26922e-05,0
19,718.817,0.000129735,0
bang
0,250.277,0.00818246,0
1,41.3982,0.189498,0
2,166.834,0.0231224,0
3,122.865,0.026321,0
4,208.888,0.0244571,0
5,334.621,0.00531873,0
6,543.721,0.000545966,0
7,292.877,0.00749611,0
8,799.077,4.75431e-05,1
9,420.93,0.00128561,0
10,501.184,0.00026529,0
11,376.554,0.0016392,0
12,588.345,0.000159546,0
13,778.744,4.39175e-05,1
14,666.866,9.0007e-05,0
15,83.3575,0.115658,0
16,626.506,0.000296076,0
17,460.86,0.000523191,0
18,689.436,8.22685e-05,0
19,716.934,0.000120089,0
bang
0,250.431,0.00754747,0
1,42.2242,0.1962,0
2,167.016,0.0244104,0
3,124.192,0.0206211,0
4,208.798,0.0238164,0
5,334.701,0.00456141,0
6,544.007,0.000516347,0
7,292.825,0.00716437,0
8,801.429,5.1668e-05,0
9,421.771,0.000805965,0
10,492.067,0.000151981,0
11,377.903,0.0013473,0
12,590.899,0.0001413,0
13,756.79,7.51456e-05,0
14,674.074,0.000101674,0
15,83.4576,0.112812,0
16,629.232,0.000247131,0
17,461.043,0.00054986,0
18,772.549,6.61159e-05,1
19,711.727,9.22848e-05,0
bang
0,249.95,0.00743418,0
1,41.4601,0.185191,0
2,167.26,0.0249602,0
3,126.095,0.0154975,0
4,208.707,0.0229633,0
5,334.579,0.00373077,0
6,544.444,0.000512905,0
7,292.906,0.00678337,0
8,861.46,3.93567e-05,0
9,421.813,0.00051838,0
10,499.632,8.06046e-05,0
11,377.993,0.00105793,0
12,593.13,0.000121166,0
13,489.169,9.92119e-06,1
14,675.696,7.46555e-05,0
15,83.6741,0.112277,0
16,629.014,0.000146596,0
17,460.875,0.000555456,0
18,767.512,9.45879e-05,0
19,718.849,9.34651e-05,0
bang
0,250.419,0.00688547,0
1,41.5824,0.187657,0
2,166.962,0.0235632,0
3,128.325,0.0141974,0
4,209.02,0.021835,0
5,334.698,0.00294382,0
6,544.778,0.000468189,0
7,292.383,0.0063235,0
8,902.344,2.95203e-05,0
9,419.788,0.0004382,0
10,624.073,0.000111228,1
11,377.863,0.000831378,0
12,593.81,0.000126573,0
13,493.853,6.87475e-05,0
14,675.438,6.00184e-05,0
15,83.3701,0.11277,0
16,628.698,9.63555e-05,0
17,458.648,0.000466731,0
18,778.005,5.65279e-05,0
19,720.735,9.15197e-05,0
bang
0,250.318,0.00634797,0
1,41.9599,0.188836,0
2,166.985,0.0226182,0
3,125.912,0.0160319,0
4,208.656,0.0211824,0
5,335.097,0.0022668,0
6,543.674,0.000367864,0
7,292.827,0.00580333,0
8,590.832,0.000116247,1
9,420.654,0.000427613,0
10,624.347,5.92253e-05,0
11,380.148,0.000659883,0
12,592.206,0.000176448,0
13,498.281,0.000103441,0
14,680.501,6.01073e-05,0
15,83.2905,0.112043,0
16,644.531,4.52289e-05,0
17,460.961,0.000442576,0
18,507.398,4.94867e-05,1
19,708.929,2.88424e-05,0
bang
0,250.623,0.00619044,0
1,41.4114,0.18338,0
2,167.239,0.0228603,0
3,124.138,0.0194085,0
4,209.15,0.0200042,0
5,333.613,0.00169681,0
6,541.421,0.000279106,0
7,293.268,0.00525982,0
8,738.165,3.33574e-05,1
9,420.803,0.000512324,0
10,620.083,6.58947e-05,0
11,378.84,0.000572057,0
12,596.033,8.44407e-05,0
13,820.033,2.79284e-05,1
14,676.622,6.0733e-05,0
15,83.555,0.109948,0
16,638.672,2.62724e-05,0
17,460.496,0.000444743,0
18,505.726,0.000102469,0
19,780.108,3.71274e-05,0
bang
0,250.406,0.00628733,0
1,42.0248,0.191084,0
2,167.242,0.0237284,0
3,123.873,0.0212481,0
4,208.955,0.0192461,0
5,333.814,0.00120426,0
6,541.894,0.000196708,0
7,293.169,0.00484416,0
8,580.822,7.61966e-05,1
9,421.591,0.000612761,0
10,623.033,4.88297e-05,0
11,378.512,0.000621651,0
12,588.833,7.85566e-05,0
13,823.281,3.54849e-05,0
14,668.654,4.57964e-05,0
15,83.6496,0.10663,0
16,883.348,2.23517e-05,1
17,461.328,0.000466247,0
18,507.956,0.00017278,0
19,782.524,3.5875e-05,0
bang
0,251.244,0.00585216,0
1,41.8642,0.183988,0
2,167.13,0.0240232,0
3,124.217,0.0209222,0
4,208.91,0.0186356,0
5,333.866,0.000810361,0
6,546.711,0.000170039,0
7,293.393,0.00442584,0
8,580.615,7.07281e-05,0
9,418.569,0.000571079,0
10,634.038,3.46834e-05,0
11,379.427,0.000676034,0
12,720.378,3.13049e-05,1
13,825.556,4.59088e-05,0
14,676.536,5.00033e-05,0
15,83.5901,0.104388,0
16,882.81,3.13056e-05,0
17,461.492,0.000401748,0
18,506.074,0.000155237,0
19,685.547,3.96701e-05,1
bang
0,250.869,0.00541939,0
1,41.558,0.179191,0
2,167.408,0.0233202,0
3,124.881,0.0187786,0
4,209.28,0.0179338,0
5,332.311,0.000590129,0
6,544.581,0.000185066,0
7,292.716,0.00384421,0
8,568.957,2.27805e-05,0
9,420.298,0.000403775,0
10,627.589,5.76219e-05,0
11,377.73,0.000801545,0
12,618.801,2.99996e-05,1
13,816.942,3.88843e-05,0
14,666.932,4.6214e-05,0
15,83.4907,0.104171,0
16,588.624,5.27059e-05,1
17,458.985,0.000314771,0
18,498.398,9.17636e-05,0
19,683.919,6.22584e-05,0
bang
0,250.737,0.00527234,0
1,42.0545,0.181769,0
2,167.504,0.0229852,0
3,126.618,0.0162131,0
4,209.304,0.0172809,0
5,329.974,0.00052807,0
6,546.434,0.000205629,0
7,292.817,0.00328971,0
8,726.865,3.01482e-05,1
9,422.181,0.000276103,0
10,632.812,6.07819e-05,0
11,377.794,0.00083807,0
12,613.338,3.50967e-05,0
13,786.555,3.15919e-05,0
14,755.193,3.56148e-05,1
15,83.5459,0.102712,0
16,582.764,4.39547e-05,0
17,461.805,0.000253342,0
18,504.73,7.57534e-05,0
19,677.823,8.18558e-05,0
bang
0,251.271,0.00506458,0
1,41.5401,0.173387,0
2,167.552,0.0233917,0
3,126.739,0.0157049,0
4,209.28,0.0165775,0
5,328.494,0.000402635,0
6,543.027,0.000183007,0
7,294.205,0.00282738,0
8,407.799,0.000119306,1
9,424.697,0.000184265,0
10,639.49,4.63905e-05,0
11,376.593,0.000795967,0
12,454.096,0.000100773,1
13,595.352,7.39177e-05,1
14,667.969,3.68903e-05,1
15,83.5575,0.100244,0
16,591.286,9.31349e-05,0
17,468.596,0.0001529,0
18,505.999,9.39043e-05,0
19,679.701,8.67988e-05,0
bang
0,251.244,0.00487257,0
1,41.7934,0.17818,0
2,167.595,0.0234178,0
3,125.912,0.0175085,0
4,209.054,0.0159734,0
5,334.64,0.000412104,0
6,543.175,0.000119971,0
7,293.173,0.00231203,0
8,412.128,0.000243407,0
9,421.681,0.000193814,0
10,640.748,3.42389e-05,0
11,378.183,0.000818349,0
12,448.212,8.32133e-05,0
13,613.279,3.3849e-05,0
14,672.794,0.000139699,1
15,83.9107,0.0981681,0
16,589.79,8.9618e-05,0
17,463.542,0.000103701,0
18,502.017,7.78322e-05,0
19,676.045,0.000105829,0
bang
0,251.697,0.00480741,0
1,42.1086,0.179185,0
2,167.277,0.0226309,0
3,124.926,0.0203928,0
4,209.45,0.015179,0
5,333.573,0.000357715,0
6,543.98,8.84596e-05,0
7,293.695,0.00182897,0
8,489.523,6.18858e-05,1
9,416.908,0.000235238,0
10,628.363,6.46953e-05,0
11,378.834,0.000875583,0
12,591.873,4.75846e-05,1
13,556.641,4.37194e-05,1
14,671.526,8.66061e-05,0
15,83.6438,0.0982161,0
16,582.898,5.35449e-05,0
17,465.195,8.23721e-05,0
18,522.308,3.99563e-05,0
19,651.481,3.42742e-05,1
bang
0,250.934,0.00475162,0
1,41.6553,0.173244,0
2,167.326,0.0217391,0
3,124.64,0.0221458,0
4,208.934,0.0147145,0
5,333.828,0.000255534,0
6,531.24,0.000100026,1
7,295.242,0.00147212,0
8,500.82,0.000109432,0
9,417.573,0.000295953,0
10,632.812,6.92496e-05,0
11,378.094,0.000871402,0
12,597.656,2.54454e-05,0
13,562.5,5.75517e-05,0
14,667.38,5.07075e-05,0
15,83.5935,0.0975844,0
16,585.938,3.18484e-05,0
17,466.334,9.77778e-05,0
18,521.863,0.000112555,0
19,555.927,7.01249e-05,1
bang
0,251.585,0.00455049,0
1,41.9981,0.177763,0
2,167.747,0.0214065,0
3,124.631,0.0221849,0
4,209.426,0.0139939,0
5,345.509,0.000130062,0
6,304.688,0.000212711,1
7,291.143,0.00100825,0
8,500.811,0.000155718,0
9,417.442,0.000324923,0
10,621.73,5.97647e-05,0
11,379.638,0.000783671,0
12,603.516,4.91556e-05,0
13,681.684,2.97501e-05,1
14,663.816,4.04604e-05,0
15,83.6067,0.096897,0
16,583.207,3.89851e-05,0
17,467.174,0.000136724,0
18,705.632,3.45409e-05,1
19,548.282,0.000106844,0
bang
0,251.59,0.00449614,0
1,41.789,0.171053,0
2,167.698,0.0215366,0
3,124.82,0.0208829,0
4,209.477,0.0134177,0
5,330.116,0.000201078,0
6,789.018,2.10067e-05,1
7,295.233,0.000793852,0
8,503.771,0.000186814,0
9,420.428,0.000333443,0
10,616.228,4.00956e-05,0
11,378.035,0.000726885,0
12,602.687,5.42063e-05,0
13,681.674,4.6704e-05,0
14,958.959,2.41404e-05,1
15,83.814,0.0947458,0
16,582.864,4.74598e-05,0
17,465.118,0.000174399,0
18,712.382,2.66815e-05,0
19,546.867,0.000106226,0
bang
0,250.908,0.00449149,0
1,41.5951,0.169548,0
2,167.162,0.0217012,0
3,125.912,0.0195835,0
4,208.925,0.0130204,0
5,333.77,0.000289936,0
6,788.44,1.73893e-05,0
7,296.784,0.000413544,0
8,508.497,0.000143857,0
9,420.051,0.000283713,0
10,630.182,2.34399e-05,0
11,377.916,0.000670206,0
12,596.633,4.01572e-05,0
13,667.969,2.73579e-05,0
14,828.714,1.9242e-05,1
15,83.6354,0.0937426,0
16,700.308,1.84299e-05,1
17,465.131,0.000221986,0
18,717.595,2.24173e-05,0
19,543.967,9.09836e-05,0
bang
0,251.141,0.00440804,0
1,41.9999,0.174574,0
2,167.352,0.0211845,0
3,125.941,0.0187165,0
4,209.387,0.0124047,0
5,336.618,0.000413816,0
6,791.115,2.18486e-05,0
7,287.109,0.000272125,0
8,508.965,8.81486e-05,0
9,420.436,0.000201335,0
10,644.531,9.48273e-06,0
11,377.598,0.000618318,0
12,597.656,2.19849e-05,0
13,550.781,4.09599e-05,1
14,958.286,1.92401e-05,0
15,83.8064,0.0931966,0
16,703.125,2.27588e-05,0
17,463.23,0.000231855,0
18,718.99,9.83889e-06,0
19,535.475,7.15936e-05,0
bang
0,250.639,0.0043665,0
1,41.7809,0.169592,0
2,167.765,0.0207279,0
3,125.884,0.0187808,0
4,208.955,0.0121304,0
5,333.577,0.000525509,0
6,753.309,1.73501e-05,0
7,282.5,0.000171905,0
8,492.188,1.74874e-05,0
9,410.156,2.93988e-05,0
10,632.812,1.43192e-05,0
11,379.121,0.000510166,0
12,593.221,2.82687e-05,0
13,421.748,0.000109634,1
14,512.192,3.30889e-05,1
15,83.5086,0.0934025,0
16,791.016,2.05146e-05,1
17,461.869,0.000214036,0
18,713.594,2.01049e-05,0
19,542.478,8.52364e-05,0
bang
0,251.896,0.00423197,0
1,41.9115,0.173205,0
2,167.75,0.0206244,0
3,125.18,0.0194681,0
4,209.434,0.0116307,0
5,331.816,0.000730606,0
6,334.113,0.00085759,1
7,277.539,0.000174359,0
8,308.77,0.000126039,1
9,410.156,4.9628e-05,0
10,626.953,1.97144e-05,0
11,378.147,0.000426721,0
12,580.078,2.48961e-05,0
13,427.734,5.53602e-05,0
14,503.906,3.81735e-05,0
15,83.6317,0.0914804,0
16,517.649,2.44378e-05,1
17,463.335,0.000193826,0
18,708.984,2.25625e-05,0
19,544.922,8.97808e-05,0
bang
0,251.119,0.00417905,0
1,41.9271,0.171142,0
2,167.38,0.0205614,0
3,125.014,0.0205081,0
4,209.12,0.0113753,0
5,701.736,1.7155e-05,1
6,335.679,0.00073869,0
7,292.969,0.000322193,0
8,813.745,1.47989e-05,1
9,922,1.47925e-05,1
10,628.487,1.94719e-05,0
11,375.596,0.000361849,0
12,597.656,1.80031e-05,0
13,424.654,3.84491e-05,0
14,500.269,6.60174e-05,0
15,83.6952,0.0901645,0
16,750,1.59541e-05,1
17,460.155,0.00020439,0
18,718.949,2.54491e-05,0
19,548.207,7.65235e-05,0
bang
0,251.361,0.00407708,0
1,41.6767,0.165249,0
2,167.27,0.0203216,0
3,125.178,0.0211576,0
4,209.15,0.0110599,0
5,677.832,1.98205e-05,0
6,335.839,0.000814184,0
7,292.779,0.000454124,0
8,792.086,1.05284e-05,0
9,539.062,1.39381e-05,1
10,640.221,1.67454e-05,0
11,374.018,0.000309061,0
12,604.047,1.45635e-05,0
13,419.813,7.52354e-05,0
14,503.84,7.50193e-05,0
15,83.8942,0.088633,0
16,576.358,1.16461e-05,1
17,460.921,0.000210673,0
18,715.855,3.459e-05,0
19,554.44,5.11464e-05,0
bang
0,251.08,0.00402026,0
1,41.8739,0.169467,0
2,167.478,0.0199919,0
3,125.048,0.0211485,0
4,209.204,0.0107722,0
5,670.487,2.30353e-05,0
6,336.483,0.000898473,0
7,292.969,0.000599408,0
8,790.972,1.75167e-05,0
9,644.531,1.40387e-05,1
10,630.571,1.36042e-05,0
11,374.094,0.000245114,0
12,746.356,2.13208e-05,1
13,419.214,0.000116844,0
14,503.906,9.01436e-05,0
15,83.52,0.0885168,0
16,761.719,4.34417e-06,1
17,461.92,0.00020772,0
18,711.302,2.02115e-05,0
19,550.781,3.49507e-05,0
bang
0,250.793,0.00394531,0
1,41.7517,0.165849,0
2,167.739,0.0196948,0
3,125.126,0.0206161,0
4,209.034,0.0105856,0
5,661.064,1.71228e-05,0
6,337.265,0.000910028,0
7,298.682,0.000383462,0
8,791.371,2.31275e-05,0
9,636.307,1.58386e-05,0
10,587.904,3.13263e-05,0
11,375,0.000230898,0
12,289.521,0.000600569,1
13,418.851,0.000154732,0
14,507.231,0.000117823,0
15,83.6837,0.0879704,0
16,544.922,3.90668e-05,1
17,460.384,0.000214579,0
18,621.094,1.57502e-05,1
19,529.312,2.01695e-05,0
bang
0,251.596,0.00377363,0
1,41.9198,0.166771,0
2,167.707,0.0195503,0
3,125.292,0.0199213,0
4,209.501,0.0102801,0
5,671.593,3.53032e-05,0
6,336.589,0.00099382,0
7,294.596,0.00087581,0
8,753.351,1.86013e-05,0
9,694.415,2.0743e-05,1
10,586.957,5.70563e-05,0
11,378.937,0.000243851,0
12,715.085,1.89293e-05,1
13,420.89,0.000186566,0
14,505.393,0.000131375,0
15,83.5935,0.0871894,0
16,546.754,5.03647e-05,0
17,461.653,0.000217783,0
18,628.108,2.12913e-05,0
19,1053.09,2.17691e-05,1
bang
0,251,0.00366215,0
1,41.9836,0.169235,0
2,167.333,0.0195159,0
3,125.603,0.0195772,0
4,209.016,0.0102052,0
5,679.035,2.89757e-05,0
6,335.899,0.00100494,0
7,292.988,0.000991164,0
8,833.663,1.7958e-05,0
9,704.67,2.26772e-05,0
10,582.672,6.58222e-05,0
11,377.169,0.000241634,0
12,663.585,3.19583e-05,1
13,421.211,0.000205081,0
14,503.751,0.00013093,0
15,83.703,0.0850865,0
16,543.017,5.92022e-05,0
17,461.279,0.000217567,0
18,618.663,2.13053e-05,0
19,636.991,1.12973e-05,1
bang
0,251.516,0.00351257,0
1,41.728,0.162289,0
2,167.139,0.0193747,0
3,125.81,0.0197035,0
4,209.324,0.00994373,0
5,550.781,3.02784e-05,1
6,334.723,0.00100476,0
7,291.447,0.00111123,0
8,833.083,2.25429e-05,0
9,705.295,3.25836e-05,0
10,590.196,4.5975e-05,0
11,379.123,0.000246997,0
12,665.6,4.90136e-05,0
13,420.714,0.000220439,0
14,502.993,0.000125559,0
15,83.7222,0.0842397,0
16,535.801,5.74128e-05,0
17,459.493,0.000208738,0
18,1050.93,1.4403e-05,1
19,632.812,3.24234e-05,0
bang
0,250.575,0.00339729,0
1,41.9177,0.163489,0
2,167.574,0.0188817,0
3,125.395,0.0199657,0
4,208.87,0.00988033,0
5,545.111,7.57242e-05,0
6,335.822,0.00101121,0
7,293.892,0.00117705,0
8,795.622,1.10135e-05,0
9,712.945,2.96348e-05,0
10,585.938,4.58643e-05,0
11,377.934,0.000303272,0
12,671.007,3.9932e-05,0
13,419.183,0.000233573,0
14,501.659,0.000109135,0
15,83.7956,0.0837206,0
16,632.812,1.39841e-05,1
17,459.143,0.000168994,0
18,840.121,2.22606e-05,1
19,621.094,1.72994e-05,0
bang
0,251.43,0.00317855,0
1,41.7,0.162087,0
2,167.884,0.0184948,0
3,125.113,0.0202102,0
4,209.437,0.00961858,0
5,550.781,8.73471e-05,0
6,336.113,0.000990407,0
7,294.88,0.0012662,0
8,788.614,2.35777e-05,0
9,703.125,2.67951e-05,0
10,590.435,4.89447e-05,0
11,377.83,0.000333828,0
12,671.026,3.95321e-05,0
13,415.239,0.000230503,0
14,507.729,9.66617e-05,0
15,83.4717,0.0836672,0
16,632.812,4.40267e-05,0
17,456.615,0.000155479,0
18,488.669,5.80418e-05,1
19,562.5,2.36647e-05,1
bang
0,250.983,0.00301636,0
1,41.7616,0.159855,0
2,167.345,0.0185504,0
3,125.255,0.0202879,0
4,209.198,0.0095375,0
5,546.516,6.09795e-05,0
6,334.643,0.000933929,0
7,292.66,0.00133373,0
8,801.01,3.05288e-05,0
9,924.738,4.44014e-05,1
10,581.576,5.46096e-05,0
11,375.355,0.000354786,0
12,667.706,4.49168e-05,0
13,419.444,0.000232362,0
14,502.47,0.000117259,0
15,83.6134,0.0825486,0
16,623.574,4.47445e-05,0
17,457.399,0.000137614,0
18,966.627,2.2502e-05,1
19,927.124,2.74332e-05,1
bang
0,250.583,0.00286804,0
1,42.0504,0.164573,0
2,167.154,0.0184388,0
3,125.37,0.020008,0
4,208.934,0.00947231,0
5,539.062,3.83547e-05,0
6,335.904,0.000887689,0
7,294.127,0.00138996,0
8,800.805,2.87378e-05,0
9,912.359,2.08636e-05,0
10,585.938,6.21699e-05,0
11,377.098,0.000389235,0
12,670.401,5.13443e-05,0
13,418.53,0.000267377,0
14,499.408,0.000119498,0
15,83.7378,0.0812021,0
16,625.684,5.63704e-05,0
17,460.828,0.000122756,0
18,964.562,1.72525e-05,0
19,931.604,2.35951e-05,0
bang
0,250.949,0.00266895,0
1,41.7398,0.160902,0
2,167.375,0.0180887,0
3,125.719,0.0196523,0
4,209.58,0.00919264,0
5,540.688,4.4858e-05,0
6,335.589,0.000811088,0
7,293.014,0.00142876,0
8,597.656,5.06026e-06,1
9,707.596,2.11501e-05,1
